Obra	id	tamanho	autor	genero	aspetu	compl	oracoes	rels	passiva	imperfeito	perfeito	ppc	progressiva	maisperfeito	conjuntivo	proprios	pontu	travessao	neg	pessfem	primpess	virg	interr	excl	coords	adjs	sexo	cor	naocor	roupa	corpo	familia	dor	saude	saudegen	medicina	doenca	progressao	remedio	psico	causasaude	acessoriosaude	dizer	relato	direto	indireto	emocoes	admirar	alivio	amor	ausencia	coragem	cor.humana	desejo	desespero	esperanca	familia.dinamica	familia.lacos	feliz	furia	gen	grato	humildade	infeliz	ingrato	insatisfeito	inveja	medo	odio	orgulho	outra	pena	pred.aparencia	pred.carater	pred.emo	pred.outro	pred.social	satisfeito	saudade	saude.psico	saude.remedio	surpresa	vergonha	Acessório	Amarelo	Ausência	Azul	Blusão	Branco	Braço	Cabeça	Cabelo	Calças	CalçasCurtas	Camisola	CasacoCerimónia	CasacoCurtoHomem	CasacoCurtoMulher	CasacoImpermeável	CasacoMalha	CasacoMulher	CasacoQuenteInverno	Castanho	Chapéu	Cinzento	ConjuntoMulher	CorNãoEspecificada	CorpoNãoEspecificada	Creme	Dourado	ElementosRoupa	FatoHomem	Interno	Jaqueta	Jeans	Laranja	Materiais	Meias	Múltipla	mulher	Osso	OutrasCores	OutrasRoupas	Pele	Perna	Prateado	Preto	Rosa	RoupaDormir	RoupaInterior	RoupaNãoEspecificada	RoupaProfissional	Roxo	Saia	Sangue	Sapatos	Sexual	Tronco	unissexo	Verde	Vermelho	Vestido	corpus	data	escola	escola2	numfrases
A_dança_dos_ossos	351	7719	BerGui	Prosa:conto	46	119	910	140	29	308	289	0	7	25	89	135	1212	68	108	17	431	666	29	58	274	283	masc	16	2	4	156	0	0	2	0	0	1	1	0	0	0	0	86	19	0	19	130	0	8	32	2	4	0	46	8	30	0	0	8	10	0	0	14	42	0	6	4	36	2	0	4	2	0	2	16	0	0	4	0	0	0	10	4	1	0	0	0	0	6	11	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	14	0	4	0	0	0	0	0	0	1	0	0	0	5	0	1	1	0	OBras	1871	desc	desc	318
A_descoberta_e_conquista_da_Índia_pelos_portugueses:_romance_historico	702	54918	LobAvi	Prosa:romance	131	577	5108	1517	176	1353	1396	22	8	284	648	3893	7322	512	383	158	1344	4702	71	314	1817	2448	masc	24	4	53	183	211	0	20	0	1	19	0	0	0	0	0	624	151	66	86	995	32	42	310	10	54	0	366	32	152	0	2	210	40	34	92	228	140	0	8	0	86	50	166	16	12	0	2	4	0	0	64	8	0	0	58	34	2	0	0	1	0	3	65	24	1	0	2	0	0	0	0	0	0	0	2	0	2	1	0	2	1	0	4	0	1	0	0	0	0	9	0	0	0	0	0	0	0	19	1	2	1	1	0	25	3	0	0	0	1	0	9	0	1	4	1	NOBRE	1898	historico_romantismo	romantism	1647
A_Divorciada	694	61792	JosAVie	Prosa:romance	151	525	6287	858	66	2941	965	8	8	348	524	1607	12759	2433	621	418	2058	5898	131	596	1479	3695	masc	176	18	202	554	314	8	42	4	7	29	0	1	0	1	0	635	208	161	47	1409	52	112	524	6	58	14	374	46	148	0	10	410	132	192	68	76	310	8	28	20	96	30	104	50	32	0	0	36	2	6	118	18	44	8	46	98	38	0	2	16	0	67	94	229	22	1	0	0	0	0	0	0	0	0	6	0	1	4	0	11	38	0	5	5	0	2	0	0	0	8	2	0	0	0	5	3	0	32	1	20	13	4	0	45	4	2	7	0	7	0	37	0	6	15	35	NOBRE	1906	naturalismo	naturalism	3032
A_Doida_do_Candal	90	55084	CamCBra	Prosa:romance	146	728	6344	898	119	1250	1999	17	18	176	825	2906	8190	1089	699	317	2351	3043	262	345	1777	2557	masc	38	13	62	564	1042	23	67	1	36	21	9	0	0	0	0	1072	296	160	135	1632	72	78	574	18	78	12	454	76	134	0	2	228	108	98	18	206	466	0	12	12	210	102	138	10	96	2	18	62	0	10	92	10	4	0	60	198	11	2	3	3	0	13	104	182	8	0	0	0	0	0	0	0	0	0	2	0	1	0	0	3	11	0	2	1	0	3	0	0	0	4	0	0	0	0	3	1	4	22	0	3	0	0	0	24	2	2	0	0	2	0	37	0	3	3	7	Vercial	1867	romantismo	romantism	3318
A_educanda_de_Odivelas	253	32108	JulDin	Teatro:teatro	97	385	3590	320	71	370	449	14	22	22	475	3305	6186	358	554	127	2313	1096	828	663	801	974	masc	12	3	19	136	255	3	4	0	1	1	2	0	0	0	0	504	56	4	50	847	34	36	470	4	38	0	396	42	168	0	16	156	26	6	18	74	124	4	4	4	50	24	44	0	34	0	6	30	0	2	46	24	0	0	20	72	8	0	0	1	0	0	31	38	0	0	0	0	0	1	0	0	0	0	1	3	0	0	0	3	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	2	0	0	0	2	0	0	2	0	0	0	7	0	0	0	2	Vercial	1860	desc	desc	6401
A_eminente_actriz	671	16874	FiaAlm	Prosa:conto	37	79	1432	255	18	538	222	3	7	81	113	498	3210	212	110	79	399	1665	54	135	610	1137	masc	36	9	58	165	44	0	11	2	3	4	2	0	0	0	0	177	11	0	10	316	20	6	104	0	18	2	60	10	12	0	12	70	34	22	20	26	44	0	26	2	46	20	50	2	6	0	0	6	0	0	28	0	4	0	16	38	12	0	0	2	0	13	36	58	4	1	0	0	0	0	5	0	0	0	0	0	3	0	0	2	4	0	2	3	0	0	0	0	0	6	2	0	0	0	3	1	0	13	0	5	2	0	0	4	0	1	2	0	3	0	17	0	2	2	3	NOBRE	1914	desc	desc	863
A_engomadeira:_novela_vulgar_lisboeta	698	14509	AlmNeg	Prosa:novela	63	236	1662	306	41	668	454	1	6	104	162	340	1154	51	174	172	852	327	26	71	604	694	masc	39	10	67	166	63	0	3	1	0	0	0	2	0	0	0	179	48	1	43	244	0	0	114	2	4	0	100	4	8	0	24	44	10	36	6	48	76	0	4	2	8	2	14	2	2	0	0	0	0	0	12	2	0	0	10	8	8	0	0	5	0	5	20	65	11	3	1	0	0	0	0	0	0	0	2	0	0	2	0	0	2	0	1	1	0	0	0	0	0	3	3	0	0	0	0	5	0	14	0	8	2	1	0	12	0	2	3	0	6	2	23	0	12	2	1	NOBRE	1917	modernismo	modernism	529
A_ermida_de_Castromino	646	95742	AntATVas	Prosa:romance	229	952	9668	1983	221	2533	2242	20	24	682	1019	6613	11228	811	1216	320	3156	5178	224	443	3775	5710	masc	55	9	52	488	984	6	164	3	35	110	15	0	0	1	0	1157	151	1	146	2217	146	72	946	10	118	16	560	78	208	0	8	398	160	110	96	206	490	4	18	28	278	96	156	48	58	2	4	52	0	12	154	56	12	2	168	242	11	0	4	0	0	5	147	134	3	0	0	0	0	0	0	0	0	0	2	0	3	1	0	2	27	0	14	0	0	0	0	0	0	2	0	2	0	0	0	0	0	20	0	10	0	2	0	9	9	1	0	0	1	0	8	0	10	2	3	NOBRE	1870	romantismo	romantism	4664
A_escrava	579	5274	MFdR	Prosa:conto	16	39	679	91	10	131	261	1	2	12	43	56	1107	166	49	39	391	485	33	64	179	272	fem	18	1	2	65	0	1	4	0	0	4	0	0	0	0	0	89	24	20	4	156	4	2	20	0	4	0	16	8	6	0	0	6	20	14	10	12	96	0	8	0	30	4	18	4	20	0	2	6	0	0	2	2	0	0	12	12	0	0	0	0	0	0	12	20	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	OBras	1887	desc	desc	340
A_Escrava_Isaura	352	62268	BerGui	Prosa:romance	206	629	6299	1212	178	1309	1313	21	48	216	675	1528	10401	1429	843	305	2505	4652	343	683	2568	3703	masc	65	8	36	597	0	11	10	0	3	6	0	0	0	1	0	853	294	229	72	1752	74	72	598	26	78	8	600	88	196	0	26	236	218	94	24	114	444	8	24	24	188	50	178	36	64	0	16	40	0	8	104	18	0	2	102	238	14	1	21	0	0	3	112	182	5	0	0	0	0	0	0	0	0	0	0	0	2	0	0	10	9	0	1	1	0	0	0	0	0	8	0	0	0	0	2	0	1	28	0	12	3	0	0	6	1	0	0	0	2	0	31	0	2	1	1	OBras	1875	romantismo	romantism	2793
A_esmo	585	21201	RauAze	Prosa:crônica	37	194	1880	342	58	445	328	7	4	104	152	585	3778	198	208	72	503	2387	83	76	861	1639	masc	21	7	16	147	0	9	9	0	0	8	0	1	0	0	0	242	27	1	19	590	48	18	324	36	22	0	104	22	44	0	14	88	36	68	16	44	124	2	10	0	52	26	64	12	8	2	6	12	0	2	22	0	2	0	44	32	2	0	0	2	0	2	24	45	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	5	7	1	1	0	0	1	0	0	0	2	0	0	0	0	1	0	0	10	0	4	1	0	0	3	0	0	1	0	0	0	10	0	1	3	0	OBras	1903	desc	desc	968
A_falência	400	87484	JulLAlm	Prosa:romance	178	698	9695	1011	155	2960	2655	24	35	434	848	2756	15317	1509	1016	550	2877	6419	643	883	2468	4457	fem	336	66	389	983	0	14	161	1	108	45	5	2	0	0	0	1172	125	12	113	1935	54	76	654	40	82	38	602	62	184	0	8	426	136	258	26	206	320	14	40	14	202	56	72	26	82	4	18	56	0	10	146	40	34	2	148	224	49	13	31	31	0	80	199	322	21	4	1	1	2	0	2	0	0	1	3	2	38	0	0	41	48	2	4	14	0	5	0	0	1	54	7	0	0	0	4	10	15	73	0	64	8	0	0	72	4	4	15	0	18	0	81	0	11	23	52	OBras	1901	naturalismo_realismo	realism	5937
A_Farsa	301	53121	RauBra	Prosa:romance	139	332	6610	799	89	558	795	28	4	180	451	593	9874	1361	609	341	1792	3414	346	881	2150	2998	masc	115	14	159	735	357	76	23	0	6	15	2	0	0	0	0	567	77	46	32	1543	18	66	176	20	50	0	372	62	114	0	2	296	134	186	24	102	774	6	6	10	154	74	98	12	84	0	12	32	2	2	64	0	0	0	104	220	3	4	3	2	0	11	146	286	6	4	0	0	0	0	1	0	0	0	54	0	17	1	0	1	28	0	22	0	0	0	0	0	0	12	0	0	0	0	3	0	15	41	0	46	0	0	0	20	0	1	13	0	3	2	50	0	13	2	23	Vercial	1903	decadentismo	simbolism	4261
A_feiticeira	620	9319	AnaCO	Prosa:novela	16	76	929	198	13	412	159	2	1	62	75	262	1472	123	78	63	264	702	29	132	365	627	fem	36	3	29	111	44	0	6	1	1	3	1	0	0	0	0	91	16	1	12	242	6	12	60	0	32	4	48	2	12	0	0	74	24	22	8	10	62	0	0	0	50	8	24	10	8	2	4	8	0	0	26	2	2	0	20	10	5	1	3	1	0	5	16	40	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	5	0	1	1	0	0	0	0	0	4	0	0	0	0	0	0	1	10	0	13	0	0	0	3	1	0	1	0	2	0	6	0	2	8	1	NOBRE	1908	pós-romantismo	romantism	363
A_Filha_do_Arcedíago	91	90207	CamCBra	Prosa:romance	237	1278	10791	1776	226	1876	2579	59	23	371	1130	4186	15073	1643	1676	476	5513	6226	728	938	2401	4024	masc	69	14	197	857	1077	32	58	1	24	20	8	4	0	1	0	1541	375	130	247	2624	66	94	1080	36	94	18	982	90	246	0	74	418	138	210	102	244	648	20	30	16	188	120	160	18	76	0	18	94	0	22	104	16	0	2	134	306	17	4	14	3	0	5	93	310	10	6	0	0	0	0	0	0	0	0	2	0	6	0	0	9	24	0	2	13	1	8	0	0	0	9	4	0	0	0	1	0	5	43	0	7	4	0	5	33	7	0	5	0	17	3	68	0	2	18	18	Vercial	1854	romantismo	romantism	5941
A_filha_do_Cabinda	636	33916	AlfCam	Prosa:romance	84	299	3652	679	63	1087	880	6	18	108	290	985	6247	553	362	260	1139	3377	215	407	1208	1691	masc	219	10	23	349	202	2	7	0	0	6	1	0	0	0	0	404	33	8	26	930	22	34	448	2	36	2	246	18	120	0	0	278	76	118	50	50	212	0	4	2	112	28	36	18	14	0	4	28	0	0	88	16	12	0	38	70	2	0	1	8	0	13	56	138	1	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	7	0	10	1	0	0	0	0	0	4	1	0	0	0	0	0	0	27	3	14	0	0	0	7	0	0	0	0	0	0	8	0	2	2	2	NOBRE	1873	romantismo	romantism	1989
A_Filha_do_Doutor_Negro	92	70214	CamCBra	Prosa:romance	161	838	8080	1298	207	1396	2638	28	42	286	888	3451	11405	1309	691	342	2872	4965	356	597	1919	3085	masc	65	28	54	651	769	26	88	4	29	46	9	0	0	0	0	1308	368	208	164	1910	58	132	734	12	102	4	500	124	180	0	18	276	90	76	54	278	662	12	12	10	174	98	110	10	72	0	24	70	0	10	90	18	0	10	96	176	16	5	8	3	0	6	146	197	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	14	11	0	2	2	1	1	0	0	0	2	0	0	0	0	1	0	0	25	0	11	0	0	0	12	2	2	2	1	2	0	39	0	3	4	4	Vercial	1864	romantismo	romantism	4017
A_Filha_do_Regicida	93	60471	CamCBra	Prosa:romance	138	801	6871	1060	182	1340	2206	14	14	341	884	3483	9769	1361	754	364	2594	4364	360	443	1735	2376	masc	38	4	69	619	923	12	34	1	10	21	2	0	0	0	0	1113	387	218	170	1557	52	66	520	10	58	2	472	78	148	2	36	190	98	98	32	256	556	4	12	10	180	74	100	12	72	0	12	34	4	2	54	2	2	0	60	192	15	2	4	1	0	3	138	247	10	0	0	0	0	0	0	0	0	0	1	0	1	1	0	5	1	0	3	2	0	2	0	0	0	5	0	0	0	0	2	1	0	30	0	5	2	0	0	26	10	3	0	0	2	0	54	0	1	5	1	Vercial	1875	romantismo_histórico	romantism	3093
A_Fome_de_Camões	223	9884	GomLea	Poesia:poesia	6	44	882	228	5	60	256	10	1	11	31	162	1706	52	37	22	252	948	42	232	455	950	masc	42	14	6	131	19	13	16	0	5	11	0	0	0	0	0	95	8	6	1	390	2	2	94	16	12	2	48	8	10	0	8	62	12	38	0	16	306	2	8	2	90	16	14	0	10	0	0	2	0	0	4	8	0	0	16	20	2	0	11	7	0	5	27	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0	2	0	0	0	0	10	0	0	5	0	4	0	0	0	1	1	2	0	0	0	0	13	0	3	6	0	Vercial	1880	desc	desc	1301
A_Freira_no_Subterraneo	94	65047	CamCBra	Prosa:romance	151	730	7826	1007	246	1765	2205	7	20	204	741	1878	11104	1336	789	433	2825	3834	411	640	1957	3277	masc	87	12	122	817	538	52	92	0	36	46	10	0	0	0	0	1046	322	237	91	2101	84	86	844	14	114	8	680	144	242	0	44	242	218	156	44	190	530	2	4	16	358	130	108	10	70	4	24	58	0	4	56	34	4	6	64	164	20	3	18	2	0	15	163	243	5	0	0	0	0	0	0	0	0	0	5	1	0	0	0	5	54	0	1	1	0	4	0	0	0	8	0	0	0	0	3	4	4	48	0	30	2	0	0	30	15	2	2	0	5	0	48	0	1	6	19	Vercial	1875	romantismo	romantism	4778
A_gloriosa_família	855	5439	AMSP	Prosa:romance	27	62	655	6	23	217	201	2	2	33	50	228	690	44	96	7	243	36	0	0	211	241	masc	4	8	0	4	44	0	5	0	0	4	1	0	0	0	0	115	31	8	23	116	8	4	48	0	2	0	50	0	8	0	0	16	18	4	2	6	12	0	2	0	12	14	2	4	2	0	0	0	0	0	14	0	0	0	8	12	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	Pantera	1997	desc	desc	293
A_Harpa_do_Crente	39	21748	AleHer	Poesia:poesia	21	99	1982	414	33	203	424	2	1	45	151	763	3836	36	139	34	527	2176	122	225	792	1461	masc	39	8	22	234	60	23	13	0	0	11	2	0	0	0	0	136	7	0	7	542	12	62	164	0	42	2	32	18	48	0	2	126	38	26	10	44	194	8	0	6	96	24	22	4	40	0	2	6	0	0	10	18	0	2	10	78	1	0	3	2	0	3	46	68	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4	5	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	15	0	14	0	0	0	13	1	1	0	0	0	0	11	0	3	3	2	Vercial	1838	desc	desc	2788
A_herança	417	3359	MacAss	Prosa:conto	8	35	449	40	5	224	121	0	2	17	23	178	629	68	67	25	148	236	29	25	96	138	masc	0	0	0	16	0	1	6	0	3	3	0	0	0	0	0	69	13	1	12	108	0	4	56	6	2	0	42	2	12	0	0	30	10	4	0	16	10	2	2	0	2	6	2	0	2	0	2	6	0	2	10	2	0	0	12	8	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	OBras	1878	desc	desc	269
A_história_de_Dona_Redonda_e_da_sua_gente	737	48859	VirCA	Prosa:romance	272	340	5588	506	83	1655	1987	2	10	144	322	2880	7718	0	569	111	988	2583	349	908	2257	2114	fem	173	54	140	697	20	1	6	1	0	4	1	0	0	0	0	673	40	0	40	760	26	18	146	2	36	8	252	54	26	0	0	314	122	50	20	22	112	0	4	2	108	12	32	12	4	0	2	14	0	6	134	8	2	0	100	50	23	8	1	27	0	20	120	260	43	1	6	6	0	1	0	0	0	0	7	1	5	6	0	13	14	0	8	8	0	2	0	0	0	15	3	1	0	0	2	0	3	51	1	7	7	0	0	19	6	1	4	0	8	0	70	0	38	16	2	NOBRE	1941	desc	desc	4166
A_hora_da_estrela	824	3497	ClaLis	Prosa:romance	10	54	414	8	7	159	38	0	8	25	30	43	414	31	71	53	249	12	0	0	111	206	fem	10	1	0	1	18	0	1	0	0	1	0	0	0	0	0	53	12	0	12	69	2	2	18	0	2	0	24	2	18	0	0	12	6	14	2	4	10	0	6	0	8	0	2	0	4	0	0	0	0	0	12	2	0	0	6	4	0	2	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Pantera	1981	modernismo	modernism	237
A_ideia_da_comadre_Mónica	672	43016	FiaAlm	Prosa:conto	59	164	3711	620	74	1621	809	7	3	293	221	963	6651	1	254	111	1082	3873	154	346	1615	3134	masc	238	23	240	671	188	3	59	3	12	33	9	1	1	0	0	447	24	2	20	903	52	30	272	24	44	10	196	34	38	0	10	192	118	104	14	54	222	2	10	6	146	22	92	12	28	0	6	16	0	2	72	6	18	0	54	76	26	7	16	17	0	49	82	248	18	5	0	1	0	0	3	0	0	0	10	2	24	6	0	18	25	2	15	24	0	10	0	0	1	27	6	0	0	0	7	13	10	42	0	28	9	3	0	36	3	3	6	2	16	1	63	0	16	32	11	NOBRE	1881	desc	desc	2458
A_idéia_do_Ezequiel_Maia	418	3325	MacAss	Prosa:conto	4	40	382	41	4	127	138	0	1	22	22	78	612	27	52	2	140	326	9	9	115	167	masc	1	0	12	29	0	0	1	0	0	1	0	0	0	0	0	56	13	0	13	61	0	14	22	2	0	0	4	2	0	0	0	6	8	2	4	16	18	0	0	0	8	0	0	6	2	0	0	2	0	2	4	0	0	0	4	6	6	0	0	1	0	0	5	15	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	OBras	1883	desc	desc	175
À_Ilha_da_Maré	790	2154	ManBOli	Prosa	0	25	244	53	14	3	12	4	1	12	9	61	320	0	12	19	14	222	0	2	73	197	masc	17	0	2	12	2	0	0	0	0	0	0	0	0	0	0	11	3	0	3	67	0	0	34	0	4	0	34	0	6	0	2	14	0	0	4	4	4	0	0	4	0	0	14	0	2	0	0	0	0	0	24	0	0	0	0	6	0	2	0	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	1	0	2	0	0	0	0	1	0	3	2	1	Colonia	1705	desc	desc	54
A_Ilustre_Casa_de_Ramires	170	130722	EcaQue	Prosa:romance	73	751	10394	1758	100	2682	2872	27	10	941	829	9216	25221	2200	903	311	2681	13380	590	2293	4194	7073	masc	437	88	544	1300	679	12	53	5	19	20	7	2	0	0	0	1153	181	90	77	2634	82	144	822	32	218	46	528	172	316	0	12	534	332	200	78	170	434	8	24	12	396	104	286	42	48	2	10	24	0	4	242	8	20	0	320	312	75	32	22	25	0	85	239	325	97	13	2	0	3	1	4	1	0	0	10	1	58	5	0	18	47	1	22	24	0	9	10	0	0	60	8	1	0	0	5	12	17	76	0	93	9	6	1	81	15	6	9	0	34	3	124	0	39	59	18	Vercial	1900	desc	desc	7832
A_inauguração_da_estátua_equestre	760	27918	JoaCCas	Teatro:comedia	88	263	3055	312	44	103	354	27	18	29	380	2112	6346	5	355	72	765	1533	268	580	685	995	masc	51	3	99	169	134	1	15	2	2	9	2	0	0	0	0	319	51	1	49	411	14	8	78	6	18	0	176	18	44	0	0	158	32	26	16	54	60	0	4	8	36	8	32	8	6	0	6	12	0	6	32	6	0	2	32	14	9	0	0	5	0	2	36	44	18	0	2	0	0	0	2	0	0	0	2	2	16	1	0	4	5	1	10	0	0	1	0	0	0	18	2	0	0	0	1	0	1	21	0	6	0	0	0	22	5	0	3	0	3	1	18	0	2	5	3	TychoBrahe	1815	desc	desc	2908
A_infâmia_de_Frei_Quintino	736	69828	UrbLou	Prosa:romance	177	629	7231	1255	154	1588	2031	51	19	256	718	2411	12834	2047	817	240	2680	5358	480	973	2131	3898	masc	96	16	175	730	585	4	59	3	16	34	3	2	1	0	0	1264	416	328	93	1595	54	64	480	16	74	8	530	82	222	0	8	198	172	116	62	142	550	12	20	6	224	104	54	32	38	0	4	90	2	4	34	2	8	0	106	136	29	5	25	9	0	10	145	298	14	1	2	0	0	0	0	0	0	0	2	0	19	0	0	0	20	0	2	7	0	2	1	0	0	8	2	0	0	0	1	2	5	37	1	25	0	0	0	29	22	2	4	1	6	1	55	0	2	11	3	NOBRE	1878	desc	desc	4313
A_Infanta_Capelista	96	27257	CamCBra	Prosa:romance	70	328	2705	662	54	709	689	7	14	106	307	1096	3637	340	393	115	1104	1887	94	98	791	1553	masc	23	5	58	252	310	10	13	2	5	6	0	0	0	0	0	371	104	30	66	800	48	28	322	6	46	2	222	36	50	0	0	130	48	44	22	102	184	12	0	8	66	24	108	6	30	0	8	14	4	0	28	6	2	0	44	94	12	1	1	2	0	2	34	97	9	0	1	0	2	0	0	0	0	0	2	0	0	0	0	4	6	0	2	3	0	3	0	0	0	4	5	0	0	0	1	3	0	3	0	3	0	0	0	13	3	0	0	1	2	0	17	0	2	4	2	Vercial	1872	romantismo_histórico	romantism	1042
A_inglesinha_Barcelos	419	4941	MacAss	Prosa:conto	22	55	599	60	16	224	260	0	0	28	31	132	826	16	111	43	128	437	9	6	208	252	masc	6	0	9	38	0	0	3	0	2	1	0	0	0	0	0	51	10	0	10	91	0	12	48	0	2	2	32	2	16	0	0	18	4	8	6	2	22	0	0	0	2	0	6	0	2	0	0	2	0	0	4	2	0	0	2	8	1	0	1	1	0	0	4	26	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	OBras	1894	desc	desc	283
A_Intrusa	813	66336	JulLAlm	Prosa:romance	175	657	7906	814	163	1519	1854	36	35	313	741	1519	12484	1814	1005	593	3100	3947	641	1337	1820	2926	fem	219	34	186	582	856	0	38	2	7	25	2	1	0	1	0	998	202	120	83	1749	42	52	668	16	42	20	536	62	252	0	4	470	124	164	34	184	306	6	26	24	142	86	98	8	88	0	14	90	0	12	174	28	14	0	122	160	29	7	34	24	0	39	97	238	16	0	0	0	0	0	1	0	0	0	5	4	14	4	0	16	14	0	4	6	0	6	0	0	0	23	1	0	0	0	3	2	9	31	3	23	4	1	0	35	11	5	10	0	14	0	31	0	4	12	15	Colonia	1905	romantismo_realismo_naturalismo	romantism	4340
A_invenção_do_dia_claro	819	3023	AlmNeg	Prosa:novela	14	14	295	2	13	71	49	0	2	8	26	29	394	38	46	11	148	8	0	0	61	111	masc	3	10	0	5	20	0	0	0	0	0	0	0	0	0	0	23	0	0	0	31	10	0	4	0	0	0	22	0	0	0	0	8	4	0	0	4	4	0	0	0	0	4	0	0	0	0	0	0	0	0	12	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	Pantera	1921	modernismo	modernism	281
A_Lenda_da_Meia-Noite	719	57962	MJPCha	Prosa:romance	128	510	6229	1243	149	1640	1541	9	29	212	585	1272	9179	452	531	285	2487	4901	229	563	1726	3617	masc	175	31	97	618	202	0	29	1	2	21	5	0	0	0	0	618	90	18	68	1488	66	26	542	10	96	18	254	44	128	0	14	376	98	158	48	100	398	4	20	10	290	38	144	22	38	0	4	42	0	0	126	4	10	0	102	104	13	0	6	9	0	34	109	271	5	3	0	0	0	0	5	0	0	0	17	1	1	0	0	3	16	0	26	1	0	1	0	0	1	15	0	0	0	0	0	0	0	50	1	24	7	1	0	15	2	0	1	0	0	1	24	0	28	15	1	NOBRE	1906	romantismo	romantism	2766
A_luneta_mágica	402	63760	JMdM	Prosa:romance	154	597	6908	1231	164	1184	1996	40	36	268	458	832	9306	712	675	200	4949	4332	315	523	2963	4134	masc	88	17	94	501	0	15	62	2	29	19	10	0	1	1	0	820	92	3	86	1858	62	60	730	26	42	10	476	80	264	0	2	388	184	154	64	244	398	12	12	8	210	80	152	14	64	0	14	50	0	2	118	20	8	0	100	158	32	1	11	13	0	14	73	195	2	3	0	1	0	1	0	0	0	0	0	0	6	1	0	9	15	0	0	5	0	1	0	0	1	5	0	0	0	0	0	3	2	17	0	23	1	0	0	16	3	2	2	0	2	0	26	0	2	9	8	OBras	1869	romantismo	romantism	2622
A_mágoa_do_infeliz_Cosme	421	4648	MacAss	Prosa:conto	19	64	617	90	16	159	228	1	2	20	42	150	737	94	73	32	254	235	33	49	106	214	masc	0	2	22	59	0	5	3	0	0	1	1	0	0	1	0	91	16	1	13	197	16	10	120	0	0	0	32	2	2	0	0	18	12	14	0	12	124	0	0	0	4	2	20	0	4	0	0	0	0	0	10	16	0	0	10	2	4	0	0	0	0	0	13	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	15	0	0	0	0	0	0	2	0	0	0	1	OBras	1875	desc	desc	367
A_maior_ponte_do_mundo	825	4897	DomPel	Prosa:novela	22	56	607	8	9	228	244	0	1	18	17	33	681	15	40	10	289	139	0	0	164	170	masc	14	5	1	10	4	0	1	0	1	0	0	0	0	0	0	79	37	0	37	27	0	0	0	0	0	0	20	0	0	0	0	8	4	0	0	10	2	0	0	0	0	0	2	0	0	0	0	2	0	0	6	0	0	0	4	0	0	9	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	Pantera	2007	desc	desc	160
