O_brigue_flibusteiro	45733	VirVar	BR	1904	1900	45733	100.00
O_Engeitado_(InaPSar)	45664	InaPSar	PT	1846	1840	45664	100.00
Sonetos_(MMBB)	45127	AMBB	PT	1799	1790	45127	100.00
Memórias_Biográficas	45052	AlmGar	PT	1853	1850	45052	100.00
Os_tripeiros:_Crónica_do_século_XIV	44846	AJCL	PT	1857	1850	44846	100.00
História_Alegre_de_Portugal	44811	PinCha	PT	1880	1880	44811	100.00
O_seminarista	44703	BerGui	BR	1872	1870	44703	100.00
Um_Livro	44610	CamCBra	PT	1855	1850	44610	100.00
Crónica_de_El-Rei_D._Afonso_Henriques	44467	DuaGal	PT	1505	1500	44467	100.00
mISTério@Tagus	44178	LuiMSil	PT	2020	2020	44178	100.00
Noites_de_Lamego	44170	CamCBra	PT	1872	1870	44170	100.00
Vencido	44011	FAMFM	PT	1914	1910	44011	100.00
A_luta	43999	EmiBdM	BR	1911	1910	43999	100.00
Teatro,_António_Ribeiro_Chiado	43936	AntRChi	PT	1520	1520	43936	100.00
A_ideia_da_comadre_Mónica	43822	FiaAlm	PT	1881	1880	43822	100.00
Catão	43743	AlmGar	PT	1821	1820	43743	100.00
Amar,_verbo_intransitivo	43411	MardAnd	BR	1927	1920	43411	100.00
Romanceiro	43377	CoeNet	BR	1898	1890	43377	100.00
Mana_Maria	43204	AlcMac	BR	1936	1930	21580	49.95
Mana_Maria	43204	AntAMac	BR	1936	1930	21624	49.95
O_Tupinambá	43165	SouLim	BR	1931	1930	43165	100.00
Ressurreição	42955	MacAss	BR	1872	1870	42955	100.00
No_declínio	42815	VisTau	BR	1889	1880	42815	100.00
No_Bom_Jesus_do_Monte	42764	CamCBra	PT	1864	1860	42764	100.00
O_soldado_de_Aljubarrota	42521	MatBet	PT	1857	1850	42521	100.00
Dona_Branca	42361	AlmGar	PT	1826	1820	42361	100.00
O_Pároco_de_Aldeia	42081	AleHer	PT	1851	1850	42081	100.00
A_viúva_Simões	41909	JulLAlm	BR	1895	1890	41909	100.00
A_Morte_de_D._João	41582	GueJun	PT	1874	1870	41582	100.00
A_Mão_e_a_Luva	41250	MacAss	BR	1874	1870	41250	100.00
Decameron	41171	VirCA	PT	1916	1910	41171	100.00
Vulcões_de_Lama	41086	CamCBra	PT	1886	1880	41086	100.00
A_pata_da_gazela	40746	JosdAle	BR	1870	1870	40746	100.00
Teatro,_Francisco_Sá_de_Miranda	40521	FraSMir	PT	1481	1480	40521	100.00
Pátria	40275	GueJun	PT	1896	1890	40275	100.00
Os_filhos_da_Candinha	40230	MardAnd	BR	1943	1940	40230	100.00
Minaretes	40105	VirCor	BR	1902	1900	40105	100.00
Noites_de_Sintra	39831	AlbPim	PT	1892	1890	39831	100.00
Dramas_da_corte	39805	AlbOCas	PT	1905	1900	39805	100.00
Menina_e_Moça	39720	BerRib	PT	1554	1550	39720	100.00
Claridades_do_Sul	39662	GomLea	PT	1875	1870	39662	100.00
Poesia_do_Direito	39661	TeoBra	PT	1865	1860	39661	100.00
A_Morte_do_Palhaço	39509	RauBra	PT	1926	1920	39509	100.00
Últimas_crônicas	39374	HumCam	BR	1936	1930	39374	100.00
Balas_de_estalo	39302	MacAss	BR	1883	1880	39302	100.00
Ao_Entardecer	39104	VisTau	BR	1901	1900	39104	100.00
Uma_lágrima_de_mulher	38852	AluAze	BR	1879	1870	38852	100.00
Cancioneiro_Alegre_I	38835	CamCBra	PT	1879	1870	38835	100.00
Mano	38352	CoeNet	BR	1924	1920	38352	100.00
Perfis_Biográficos	38336	CamCBra	PT	1872	1870	38336	100.00
O_Alfageme_de_Santarém	38237	AlmGar	PT	1841	1840	38237	100.00
Memorias_d'um_doido:_romance_contemporâneo	38211	APLopMen	PT	1849	1840	38211	100.00
História_do_Futuro_II	38127	AntVie	PT	1659	1650	38127	100.00
O_monstro_e_outros_contos	38087	HumCam	BR	1932	1930	38087	100.00
Poesias_TOMO_I	38022	ADCS	PT	1807	1800	38022	100.00
Poesias_TOMO_III	37955	ADCS	PT	1807	1800	37955	100.00
Às_Mulheres_Portuguesas	37857	AnaCO	PT	1905	1900	37857	100.00
Tácito_Português	37769	FraMMel	PT	1608	1600	37769	100.00
Um_segredo_de_família	37717	JulDin	PT	1860	1860	37717	100.00
Campo_de_Flores_Tomo_II	37665	JoadDeu	PT	1893	1890	37665	100.00
Tríplice_Aliança	37412	RauAze	BR	1907	1900	37412	100.00
O_Labirinto_de_Creta	37039	AJSJ	PT	1736	1730	37039	100.00
O_Garatuja	36924	JosdAle	BR	1873	1870	36924	100.00
O_dominó_preto	36715	FloEsp	PT	1927	1920	36715	100.00
Eusébio_Macário	36559	CamCBra	PT	1879	1870	36559	100.00
O_Homem_que_Sabia_Javanês_e_Outros_Contos	36485	LimBar	BR	1997	1990	36485	100.00
Lirica_de_João_Mínimo	36386	AlmGar	PT	1829	1820	36386	100.00
Serão_inquieto	36286	AntPat	PT	1910	1910	36286	100.00
Fábulas	36225	CurSem	PT	1820	1820	36225	100.00
Duas_Horas_de_Leitura	35907	CamCBra	PT	1857	1850	35907	100.00
Teatro,_Gil_Vicente	35741	GilVic	PT	1465	1460	35741	100.00
O_Pobre_de_Pedir	35661	RauBra	PT	1931	1930	35661	100.00
Coisas_da_vida	35529	AlfAss	BR	1916	1910	35529	100.00
Os_irmãos_Leme	35521	PauSet	BR	1933	1930	35521	100.00
Alma_de_mulher	35475	MarFei	PT	1917	1910	35475	100.00
Poesias_TOMO_II_(AdJ)	34947	AbaJaz	PT	1787	1780	34947	100.00
Justiça_de_Sua_Majestade	34826	JulDin	PT	1870	1870	34826	100.00
Iracema,_lenda_do_Ceará	34784	JosdAle	BR	1865	1860	34784	100.00
Diva	34287	JosdAle	BR	1864	1860	34287	100.00
A_filha_do_Cabinda	33977	AlfCam	PT	1873	1870	33977	100.00
Encarnação	33879	JosdAle	BR	1877	1870	33879	100.00
Adosinda	33544	AlmGar	PT	1828	1820	33544	100.00
Vibrações_Líricas	33307	GueJun	PT	1924	1920	33307	100.00
Epístolas_e_Sátiras	33296	AMBB	PT	1809	1800	33296	100.00
As_jóias_da_Coroa	33159	RauPom	BR	1882	1880	33159	100.00
O_frade_arrábido:_romance_histórico_do_século_XVIII	33143	OliMas	PT	1881	1880	33143	100.00
Contos_para_a_Infância	33008	GueJun	PT	1881	1880	33008	100.00
Baladilhas	32991	CoeNet	BR	1844	1840	32991	100.00
A_Morgadinha_de_Valflor	32869	PinCha	PT	1842	1840	32869	100.00
Cartas_Chilenas	32860	TomAGon	BR	1786	1780	32860	100.00
Contos_fora_da_moda	32815	ArtAze	BR	1894	1890	32815	100.00
A_senhora_viscondessa	32461	MagLim	PT	1875	1870	32461	100.00
Banzo	32190	CoeNet	BR	1912	1910	32190	100.00
A_educanda_de_Odivelas	32180	JulDin	PT	1860	1860	32180	100.00
A_Velhice_do_Padre_Eterno	32027	GueJun	PT	1885	1880	32027	100.00
A_Confissão_de_Lúcio	31572	MarScar	PT	1913	1910	31572	100.00
Uma_Eleição_Perdida	31511	CondFic	PT	1888	1880	31511	100.00
Os_papéis_do_coronel	31333	HarLau	BR	1995	1990	31333	100.00
As_obras_do_diabinho_da_mão_furada	30885	AJSJ	PT	1700	1700	30885	100.00
Alves_e_Companhia	30771	EcaQue	PT	1925	1920	30771	100.00
Marina:_romance_passional	30643	MBenPin	PT	1912	1910	30643	100.00
O_sonho_das_esmeraldas	30570	PauSet	BR	1935	1930	30570	100.00
Feitos_de_Mem_de_Sá	30480	JosAnc	PT	1560	1560	30480	100.00
Frei_Luís_de_Sousa	30166	AlmGar	PT	1843	1840	30166	100.00
Vida_e_Morte_de_Madre_Helena_da_Cruz	30139	MardCeu	PT	1658	1650	30139	100.00
Gramática_da_Linguagem_Portuguesa	29733	FerOli	PT	1536	1530	29733	100.00
Anfitrião_ou_Júpiter_e_Alcmena	29541	AJSJ	PT	1736	1730	29541	100.00
Poesia_e_Pintura	29295	ManPAlm	PT	1597	1590	29295	100.00
Um_Auto_de_Gil_Vicente	29290	AlmGar	PT	1838	1830	29290	100.00
Só_(AN)	29068	AntNob	PT	1892	1890	29068	100.00
A_ruiva	29057	FiaAlm	PT	1881	1880	29057	100.00
O_Cristão_novo	28873	DiodMac	PT	1876	1870	28873	100.00
Uma_tragédia_no_Amazonas	28618	RauPom	BR	1882	1880	28618	100.00
Hóspede	28556	ParMal	BR	1887	1880	28556	100.00
Helena_(AG)	28331	AlmGar	PT	1854	1850	28331	100.00
Um_rei_popular	28243	JulDin	PT	1858	1850	28243	100.00
A_inauguração_da_estátua_equestre	28051	JoaCCas	PT	1815	1810	28051	100.00
D._João_e_a_Máscara	27972	AntPat	PT	1924	1920	27972	100.00
Pedro,_o_Cru	27969	AntPat	PT	1913	1910	27969	100.00
Máscaras_do_destino	27902	FloEsp	PT	1931	1930	27902	100.00
Lendas_e_Narrativas_II	27856	AleHer	PT	1851	1850	27856	100.00
Judas	27754	AugLac	PT	1901	1900	27754	100.00
O_vaqueano	27726	ApoPA	BR	1872	1870	27726	100.00
Poesias_TOMO_I_(AdJ)	27683	AbaJaz	PT	1787	1780	27683	100.00
O_Japão	27488	AluAze	BR	1984	1980	27488	100.00
Obras_Completas,_Correia_Garção	27408	CorGar	PT	1724	1720	27408	100.00
Guerras_do_Alecrim_e_Manjerona	27405	AJSJ	PT	1737	1730	27405	100.00
A_Infanta_Capelista	27275	CamCBra	PT	1872	1870	27275	100.00
Marília_de_Dirceu	27176	TomAGon	BR	1792	1790	27176	100.00
O_Regente	26644	MarMes	PT	1856	1850	26644	100.00
Casa_velha	26625	MacAss	BR	1885	1880	26625	100.00
Os_franceses_no_Rio_de_Janeiro	26449	MorAze	BR	1870	1870	26449	100.00
Ubijarara	26431	JosdAle	BR	1874	1870	26431	100.00
No_País_dos_Ianques	26359	AdoCam	BR	1894	1890	26359	100.00
Precipício_de_Faetonte	26091	AJSJ	PT	1738	1730	26091	100.00
Tesouro_Poético_da_Infância	26007	AntQue	PT	1883	1880	26007	100.00
Paulo	25983	BruSea	BR	1861	1860	25983	100.00
Bons_dias	25924	MacAss	BR	1888	1880	25924	100.00
O_olho_de_vidro:_romance_histórico	25530	CamCBra	PT	1866	1860	25530	100.00
Musa_Jocosa_de_Vários_Entremezes_Portugueses_e_Castelhanos	25516	NunNSut	PT	1675	1670	25516	100.00
Odes_Modernas	25428	AntQue	PT	1865	1860	25428	100.00
Esopaida_ou_Vida_de_Esopo	25421	AJSJ	PT	1734	1730	25421	100.00
História_da_Província_de_Santa_Cruz	25387	PerMGan	PT	1502	1500	25387	100.00
Vesperal	25358	CoeNet	BR	1922	1920	25358	100.00
Um_contemporâneo_do_Infante_D._Henrique	25211	AlbPim	PT	1894	1890	25211	100.00
Comentários_da_semana	25203	MacAss	BR	1861	1860	25203	100.00
O_Dr._Luís_Sandoval	25172	AliMod	PT	1892	1890	25172	100.00
Poesias_Escolhidas	24967	MardAlo	PT	1844	1840	24967	100.00
Ao_de_leve	24751	BriCam	PT	1913	1910	24751	100.00
Canteiro_de_saudades	24718	CoeNet	BR	1927	1920	24718	100.00
Composições_Poéticas	24621	JosACun	PT	1836	1830	24621	100.00
Espumas_Flutuantes	24548	CasAlv	BR	1870	1870	24548	100.00
Vida_do_Grande_D._Quixote_de_La_Mancha_e_do_Gordo_Sancho_Panca	24335	AJSJ	PT	1733	1730	24335	100.00
Entremezes_de_Cordel	24188	JDRC	PT	1757	1750	24188	100.00
O_juramento_da_condessa_Ester	24113	FiaAlm	PT	1914	1910	24113	100.00
O_Mandarim	24005	EcaQue	PT	1880	1880	24005	100.00
cronicas_do_Dr._Semana	23977	MacAss	BR	1861	1860	23977	100.00
História_de_quinze_dias	23764	MacAss	BR	1876	1870	23764	100.00
Henriqueta	23564	MPerSou	PT	1867	1860	23564	100.00
História_da_Província_Santa_Cruz	23506	PerMGan	PT	1576	1570	23506	100.00
As_duas_cartas	23441	JulDin	PT	1857	1850	23441	100.00
As_apreensões_de_uma_mãe	23289	JulDin	PT	1870	1870	23289	100.00
O_Solar_dos_Pavões	23146	VirCA	PT	1916	1910	23146	100.00
Itinerário_da_Viagem_que_Fez_a_Jerusalém_o_M.R.P.	23075	FraGue	PT	1550	1550	23075	100.00
Vindita_braba	22768	OthGEca	BR	1923	1920	22768	100.00
Os_novelos_da_tia_Filomela	22763	JulDin	PT	1870	1870	22763	100.00
cronicas_(O_Futuro)	22307	MacAss	BR	1862	1860	22307	100.00
Flores_sem_Fruto	22236	AlmGar	PT	1845	1840	22236	100.00
Prosas_Dispersas	22043	GueJun	PT	1920	1920	22043	100.00
A_Voz_do_Profeta	21903	AleHer	PT	1836	1830	21903	100.00
Os_Vilhalpandos	21855	FraSMir	PT	1595	1590	21855	100.00
Rapsódias	21757	CoeNet	BR	1891	1890	21757	100.00
A_Harpa_do_Crente	21746	AleHer	PT	1838	1830	21746	100.00
Sonetos_e_poemas	21495	AlbOli	BR	1885	1880	21495	100.00
A_Musa_em_Férias	21264	GueJun	PT	1879	1870	21264	100.00
Diário_de_uma_criança	21243	AnaCO	PT	1908	1900	21243	100.00
Infelizes:_Histórias_vividas	21238	AnaCO	PT	1898	1890	21238	100.00
Idílios	21159	AMBB	PT	1791	1790	21159	100.00
A_esmo	21055	RauAze	BR	1903	1900	21055	100.00
Noite_na_taverna	20750	AlvdAze	BR	1855	1850	20750	100.00
O_subterrâneo_do_morro_do_castelo	20541	LimBar	BR	1905	1900	20541	100.00
Os_Encantos_de_Medeia	20436	AJSJ	PT	1735	1730	20436	100.00
A_viuvinha	20376	JosdAle	BR	1857	1850	20376	100.00
O_Livro_de_Cesário_Verde	20065	CesVer	PT	1901	1900	20065	100.00
Teatro_da_Maior_Façanha,_e_Glória_Portuguesa	20032	DioFFig	PT	1642	1640	20032	100.00
Sacrificada	20013	AnaCO	PT	1908	1900	20013	100.00
As_Verdades_de_Proteu	19953	AJSJ	PT	1737	1730	19953	100.00
Orações	19949	CorGar	PT	1778	1770	19949	100.00
Agostinho_de_Ceuta	19818	CamCBra	PT	1847	1840	19818	100.00
O_alienista	19805	MacAss	BR	1882	1880	19805	100.00
Textos_sobre_Camões	19662	CamCBra	PT	1857	1850	19662	100.00
Crónica_Certa_e_muito_Verdadeira_de_Maria_da_Fonte	19638	FelCas	PT	1846	1840	19638	100.00
Sonetos	19613	AntQue	PT	1861	1860	19613	100.00
Por_bom_caminho	19534	MarONei	PT	1914	1910	19534	100.00
Notas_semanais	19457	MacAss	BR	1878	1870	19457	100.00
Ósmia,_ou_a_Lusitana	19138	MandFig	PT	1773	1770	19138	100.00
Qual_dos_dois	19032	MacAss	BR	1872	1870	19032	100.00
Sermão_da_Primeira_Dominga_do_Advento_2	18585	AntVie	PT	1655	1650	18585	100.00
Primaveras_Românticas	18060	AntQue	PT	1872	1870	18060	100.00
Questão_de_vaidade	18002	MacAss	BR	1864	1860	18002	100.00
Lisboa_no_Ano_Três_Mil	17909	CanFig	PT	1892	1890	17909	100.00
Adelaide_de_Sargans	17693	CaeASFil	BR	1870	1870	17693	100.00
Inspirações	17612	CamCBra	PT	1851	1850	17612	100.00
O_casamento_da_Condessa_de_Amieira	17295	JulDin	PT	1871	1870	17295	100.00
A_eminente_actriz	17105	FiaAlm	PT	1914	1910	17105	100.00
Alice	16885	MAVC	PT	1877	1870	16885	100.00
Teatro,_André_Brun	16841	AndBru	PT	1881	1880	16841	100.00
Elogios	16749	AMBB	PT	1805	1800	16749	100.00
O_Ermitão_da_Glória	16710	JosdAle	BR	1873	1870	16710	100.00
Cinco_Minutos	16563	JosdAle	BR	1856	1850	16563	100.00
Loucura...	16363	MarScar	PT	1912	1910	16363	100.00
Uma_flor_de_entre_o_gelo	16117	JulDin	PT	1870	1870	16117	100.00
Statira,_e_Zoroastes	15997	LucJAlv	BR	1826	1820	15997	100.00
O_Espelho_da_Marquesa	15962	GomLea	PT	1880	1880	15962	100.00
A_Morgadinha_de_Val-d'Amores	15937	CamCBra	PT	1825	1820	15937	100.00
Filipa_de_Vilhena	15903	AlmGar	PT	1846	1840	15903	100.00
O_Uraguai	15880	BasGam	BR	1769	1760	15880	100.00
Os_Vilancicos	15835	JoaMRem	PT	1923	1920	15835	100.00
Os_Estrangeiros	15753	FraSMir	PT	1595	1590	15753	100.00
As_sete_dores_de_Nossa_Senhora	15719	CoeNet	BR	1922	1920	15719	100.00
O_Gebo_e_a_Sombra	15709	RauBra	PT	1923	1920	15709	100.00
Nem_uma_nem_outra	15652	MacAss	BR	1873	1870	15652	100.00
Os_Canibais	15623	AlvCar	PT	1868	1860	15623	100.00
A_vida_por_um_prejuízo	15483	AliPes	PT	1908	1900	15483	100.00
O_Romance_da_Rainha_Mercedes	15474	AlbPim	PT	1879	1870	15474	100.00
Dramas_Alegóricos	15361	AMBB	PT	1803	1800	15361	100.00
Odes	14991	CorGar	PT	1778	1770	14991	100.00
O_Que_Eu_Vi,_o_Que_Nós_Veremos	14956	SanDum	BR	1918	1910	14956	100.00
O_anjo_Rafael	14869	MacAss	BR	1869	1860	14869	100.00
Novelas_paulistanas	14829	AlcMac	BR	1961	1960	14829	100.00
Causas_da_Decadência_dos_Povos_Peninsulares	14813	AntQue	PT	1871	1870	14813	100.00
Inocente	14733	VirCA	PT	1916	1910	14733	100.00
Odes_(MMBB)	14651	AMBB	PT	1815	1810	14651	100.00
A_engomadeira:_novela_vulgar_lisboeta	14598	AlmNeg	PT	1917	1910	14598	100.00
A_Alma_Nova	14593	GuiAze	PT	1873	1870	14593	100.00
Tragédia_Castro	14538	AntFer	PT	1587	1580	14538	100.00
Aves_migradoras	14267	FiaAlm	PT	1914	1910	14267	100.00
Mérope	14227	AlmGar	PT	1821	1820	14227	100.00
Folhas_Caídas	14227	AlmGar	PT	1853	1850	14227	100.00
Similia_similibus	14212	JulDin	PT	1858	1850	14212	100.00
A_alma_de_Lázaro	14150	JosdAle	BR	1873	1870	14150	100.00
A_pálida_estrela	14052	BulPat	PT	1864	1860	14052	100.00
Sermão_de_Santo_António	14002	AntVie	PT	1654	1650	14002	100.00
História_da_Antiguidade_da_Cidade_de_Évora	13991	AndRes	PT	1576	1570	13991	100.00
Purgatório_e_paraíso	13980	CamCBra	PT	1857	1850	13980	100.00
O_Galego	13975	AleHer	PT	1846	1840	13975	100.00
Sermao_do_Espírito_Santo	13930	AntVie	PT	1657	1650	13930	100.00
Sempre_amigos	13742	FiaAlm	PT	1881	1880	13742	100.00
Ida	13642	VirBDua	BR	1865	1860	13642	100.00
O_caminho_de_Damasco	13554	MacAss	BR	1871	1870	13554	100.00
Sermão_de_Santo_Inácio	13472	AntVie	PT	1669	1660	13472	100.00
Encher_tempo	13272	MacAss	BR	1876	1870	13272	100.00
Sermão_da_Sexagésima	13272	AntVie	PT	1655	1650	13272	100.00
Auto_Chamado_de_Filodemo	13243	LuidCam	PT	1587	1580	13243	100.00
Sermão_do_Bom_Ladrão	13015	AntVie	PT	1655	1650	13015	100.00
Os_anéis_ou_inconvenientes_de_amar_às_escuras	12980	JulDin	PT	1857	1850	12980	100.00
Badaladas	12855	MacAss	BR	1871	1870	12855	100.00
Brás,_Bexiga_e_Barra_Funda	12812	AlcMac	BR	1926	1920	12812	100.00
Sol_de_Inverno	12711	AntFei	PT	1922	1920	12711	100.00
A_última_ceia_do_Doutor_Fausto	12544	AlbPim	PT	1876	1870	12544	100.00
Tio_Simplício	12534	AlmGar	PT	1846	1840	12534	100.00
Poesias_Completas	12469	MarScar	PT	1917	1910	12469	100.00
Epístolas,_Sátiras_e_outras_composições	12340	CorGar	PT	1778	1770	12340	100.00
Sermão_de_S._Pedro	12286	AntVie	PT	1644	1640	12286	100.00
Rose-Castle	12190	VirVar	BR	1893	1890	12190	100.00
Sermão_do_Nascimento_da_Virgem_Maria	12129	AntVie	PT	1657	1650	12129	100.00
Sermao_Contra_o_Filosofismo_do_Séeculo_XIX	12059	JosAMac	PT	1811	1810	12059	100.00
Fábulas_e_Contos	11902	AlmGar	PT	1853	1850	11902	100.00
Pequeno_drama_na_aldeia	11837	FiaAlm	PT	1914	1910	11837	100.00
Astúcias_de_namorada	11660	PinCha	PT	1873	1870	11660	100.00
Sermão_do_Mandato	11528	AntVie	PT	1645	1640	11528	100.00
O_pai	11458	MacAss	BR	1866	1860	11458	100.00
As_noites_do_asceta	11385	AlbPim	PT	1876	1870	11385	100.00
Viriato	11273	MandFig	PT	1757	1750	11273	100.00
Vida_de_Takla_Haymanot	11197	ManAAlm	PT	1650	1650	11197	100.00
Suplício_de_uma_mulher	11192	MacAss	BR	1865	1860	11192	100.00
Um_novo_mundo	11178	GuiRCab	PT	1895	1890	11178	100.00
O_último_baile_do_sr._José_da_Cunha	11165	JulDin	PT	1857	1850	11165	100.00
Sermão_da_Terceira_Quarta-feira_da_Quaresma	11004	AntVie	PT	1669	1660	11004	100.00
e-medo	10897	LuiMSil	PT	2008	2000	10897	100.00
Como_e_porque_sou_romancista	10891	JosdAle	BR	1893	1890	10891	100.00
Versos	10872	AugGil	PT	1898	1890	10872	100.00
Justiça	10775	CamCBra	PT	1856	1850	10775	100.00
Comédia_de_Rubena	10665	GilVic	PT	1521	1520	10665	100.00
Sermão_pelo_Bom_Sucesso_das_Armas_de_Portugal_contra_as_de_Holanda	10625	AntVie	PT	1640	1640	10625	100.00
Musa_Entretenida_de_Vários_Entremezes	10610	ManCReb	PT	1625	1620	10610	100.00
O_Fidalgo_Aprendiz	10523	FraMMel	PT	1608	1600	10523	100.00
Alba_Plena	10467	AugGil	PT	1916	1910	10467	100.00
Rui_de_Leão	10387	MacAss	BR	1872	1870	10387	100.00
Espinhos_e_flores	10362	CamCBra	PT	1857	1850	10362	100.00
Sermão_da_Quarta-feira_de_Cinza	10348	AntVie	PT	1670	1670	10348	100.00
Os_heróis_de_novela	10305	FilEli	PT	1799	1790	10305	100.00
Poesias_Dispersas	10290	GueJun	PT	1884	1880	10290	100.00
Sermão_dos_Bons_Anos	10237	AntVie	PT	1642	1640	10237	100.00
Sermão_da_Primeira_Dominga_do_Advento_1	10236	AntVie	PT	1650	1650	10236	100.00
Relato_da_Mui_Notável_Perda_do_Galeão_Grande_«S._João»	10234	Anon	PT	1554	1550	10234	100.00
Sermão_da_Quinta_Dominga_da_Quaresma	10205	AntVie	PT	1654	1650	10205	100.00
O_último_dia_de_um_poeta	10183	MacAss	BR	1867	1860	10183	100.00
Lisboa_no_ano_2000	10146	MelMat	PT	1906	2000	10146	100.00
Demônios	10131	AluAze	BR	1893	1890	10131	100.00
Sermão_da_Glória_de_Maria,_Mãe_de_Deus	10080	AntVie	PT	1644	1640	10080	100.00
Falar_Verdade_a_Mentir	10069	AlmGar	PT	1845	1840	10069	100.00
A_Fome_de_Camões	9971	GomLea	PT	1880	1880	9971	100.00
Os_Simples	9957	GueJun	PT	1892	1890	9957	100.00
O_Engeitado	9910	AlbBra	PT	1888	1880	9910	100.00
Uma_por_outra	9908	MacAss	BR	1897	1890	9908	100.00
A_pianista	9828	MacAss	BR	1866	1860	9828	100.00
O_sineiro_de_Santa-Agatha	9805	FiaAlm	PT	1914	1910	9805	100.00
Valério	9695	MacAss	BR	1874	1870	9695	100.00
Lampadário_de_Cristal	9683	JerBai	PT	1750	1750	9683	100.00
Felicidade_pelo_casamento	9613	MacAss	BR	1866	1860	9613	100.00
O_Lobisomem	9503	VirCA	PT	1926	1920	9503	100.00
A_feiticeira	9458	AnaCO	PT	1908	1900	9458	100.00
Aventuras_do_sr._Criptogamo_:_romance_humorístico	9454	AlfMPin	PT	1899	1890	9454	100.00
A_noiva_do_paladino	9404	VirVar	BR	1901	1900	9404	100.00
Gupeva	9357	MFdR	BR	1861	1860	9357	100.00
Poesia_ou_dinheiro?	9353	CamCBra	PT	1855	1850	9353	100.00
O_capitão_Mendonça	9287	MacAss	BR	1870	1870	9287	100.00
D._Mônica	9258	MacAss	BR	1876	1870	9258	100.00
Quem_não_quer_ser_lobo...	9192	MacAss	BR	1872	1870	9192	100.00
Carta_a_El-rei_Dom_Manuel_Sobre_o_Achamento_do_Brasil	9189	PerVCam	PT	1500	1500	9189	100.00
Antes_que_cases	9172	MacAss	BR	1875	1870	9172	100.00
Tereza_Batista	9098	JorAma	BR	1972	1970	9098	100.00
O_imortal	9046	MacAss	BR	1882	1880	9046	100.00
Silvestre	9039	MacAss	BR	1877	1870	9039	100.00
Dívida_extinta	8983	MacAss	BR	1878	1870	8983	100.00
O_Fim	8914	AntPat	PT	1909	1900	8914	100.00
D._Benedita	8903	MacAss	BR	1882	1880	8903	100.00
Poesias_com_mote	8888	AMBB	PT	1797	1790	8888	100.00
O_programa	8852	MacAss	BR	1882	1880	8852	100.00
Tratado_das_paixões_da_alma	8801	LobAnt	PT	1990	1990	8801	100.00
Marta_Sandomil	8587	ClaCam	PT	1892	1890	8587	100.00
Miloca	8559	MacAss	BR	1874	1870	8559	100.00
O_espólio_do_senhor_Cipriano	8300	JulDin	PT	1870	1870	8300	100.00
Um_para_o_outro	8232	MacAss	BR	1879	1870	8232	100.00
Auto_de_Sao_Lourenco	8211	JosAnc	PT	1586	1580	8211	100.00
Sonetos_(CG)	8208	CorGar	PT	1778	1770	8208	100.00
Auto_dos_Anfatriões	8178	LuidCam	PT	1587	1580	8178	100.00
Elegias_e_Epicédios	8084	AMBB	PT	1802	1800	8084	100.00
A_cruz_de_fogo	8020	JosRLea	BR	1862	1860	8020	100.00
Um_melodrama_em_Santo_Tirso	8020	PinCha	PT	1873	1870	8020	100.00
Camões	7974	JoaNab	BR	1880	1880	7974	100.00
Almas_agradecidas	7967	MacAss	BR	1871	1870	7967	100.00
Um_ambicioso	7952	MacAss	BR	1877	1870	7952	100.00
A_chave	7949	MacAss	BR	1879	1870	7949	100.00
__UNDEF__	7884	__UNDEF__	__UNDEF__	__UNDEF__	__UNDEF__	7884	100.00
Cristo_não_volta	7857	AlbPim	PT	1873	1870	7857	100.00
Assembleia_ou_partida	7856	CorGar	PT	1778	1770	7856	100.00
Possível_e_impossível	7823	MacAss	BR	1867	1860	7823	100.00
Poesias_Anacreônticas	7788	AMBB	PT	1806	1800	7788	100.00
Missão_191208	7721	LuiMSil	PT	2008	2000	7721	100.00
A_dança_dos_ossos	7714	BerGui	BR	1871	1870	7714	100.00
A_situação_política	7706	AlfPim	PT	1918	1910	7706	100.00
Mais_Uma	7670	CondFic	PT	1888	1880	7670	100.00
O_caso_da_viúva	7667	MacAss	BR	1881	1880	7667	100.00
Uma_loureira	7659	MacAss	BR	1872	1870	7659	100.00
Muitos_anos_depois	7589	MacAss	BR	1874	1870	7589	100.00
Auto_da_História_de_Deus	7551	GilVic	PT	1527	1520	7551	100.00
Dissertações	7536	CorGar	PT	1757	1750	7536	100.00
Sem_olhos	7510	MacAss	BR	1876	1870	7510	100.00
Cantos_e_Cantatas	7494	AMBB	PT	1800	1800	7494	100.00
Farsa_ou_Auto_de_Inês_Pereira	7421	GilVic	PT	1523	1520	7421	100.00
Breve_sumário_da_história_de_Deus	7257	GilVic	PT	1528	1520	7257	100.00
Os_óculos_de_Pedro_Antão	7230	MacAss	BR	1874	1870	7230	100.00
Um_dia_de_entrudo	7194	MacAss	BR	1874	1870	7194	100.00
Não_é_mel_para_boca_de_asno	7190	MacAss	BR	1868	1860	7190	100.00
O_caso_do_Romualdo	7185	MacAss	BR	1884	1880	7185	100.00
O_anjo_das_donzelas	7175	MacAss	BR	1864	1860	7175	100.00
Entre_1892_e_1894	7145	MacAss	BR	1892	1890	7145	100.00
Contos_para_velhos	7094	OlaBil	BR	1897	1890	7094	100.00
Luar_de_Janeiro	7092	AugGil	PT	1909	1900	7092	100.00
El-Rei_Seleuco	7055	LuidCam	PT	1587	1580	7055	100.00
A_mentira_sagrada	7031	LuMRoc	PT	2011	2010	7031	100.00
