"story_title","story_date_published","story_url","search_term_used"
"PENCADER AND DISTRICT","1916-11-24","http://newspapers.library.wales/view/3690229/3690235/59/","German+Submarine"
"i SWANSEA TRADER. -","1915-07-10","http://newspapers.library.wales/view/4114716/4114720/64/","German+Submarine"
"THE FALABA JUDGMENT.","1915-07-10","http://newspapers.library.wales/view/4114716/4114723/126/","German+Submarine"
"WAR- SUMtliARY. j j","1917-06-23","http://newspapers.library.wales/view/4115615/4115616/23/","German+Submarine"
"THE FIGHTING IN LORRAINE.","1915-04-08","http://newspapers.library.wales/view/3857587/3857594/76/","German+Submarine"
"-0 ANOTHER DISCOVERY.","1915-05-06","http://newspapers.library.wales/view/3857623/3857625/20/","German+Submarine"
"* A STRANGE EXPERIENCE.","1915-05-06","http://newspapers.library.wales/view/3857623/3857630/99/","German+Submarine"
"THE SECRET PETROL STORE AT SEA.","1915-02-11","http://newspapers.library.wales/view/3857515/3857522/91/","German+Submarine"
". THE QUEER OLD MAN OF THE SEA.","1915-03-04","http://newspapers.library.wales/view/3857542/3857544/18/","German+Submarine"
". THE SS. ELSINORE.","1915-02-18","http://newspapers.library.wales/view/3857524/3857531/88/","German+Submarine"
"ABOUT U BOATS.","1918-05-18","http://newspapers.library.wales/view/3859066/3859067/7/","German+Submarine"
"——.—— ) AVENGED HiS SON.,","1915-06-03","http://newspapers.library.wales/view/3857659/3857666/73/","German+Submarine"
"[No title]","1915-05-13","http://newspapers.library.wales/view/3857632/3857639/99/","German+Submarine"
"II HEROIC SKIPPER WHO BAFfLED A U BOAT.I","1918-03-09","http://newspapers.library.wales/view/3979318/3979324/42/","German+Submarine"
"---I Liner Defies a Submarine. j","1916-04-19","http://newspapers.library.wales/view/4118747/4118750/29/","German+Submarine"
"I I-Do You Know?","1915-03-10","http://newspapers.library.wales/view/4118457/4118460/29/","German+Submarine"
"; LOCAL WAR ITEMS. I","1915-03-17","http://newspapers.library.wales/view/4118462/4118465/20/","German+Submarine"
"LOCAL WAR ITEMS. ! --1","1915-04-21","http://newspapers.library.wales/view/4118487/4118490/19/","German+Submarine"
"THE WAR.","1914-11-05","http://newspapers.library.wales/view/3857405/3857408/24/","German+Submarine"
"-.-SUNK IN THREE MINUTES: LOSS OF LIFE.","1915-04-16","http://newspapers.library.wales/view/4121236/4121242/94/","German+Submarine"
"! PRIME BEEF.! i","1917-08-09","http://newspapers.library.wales/view/4094720/4094725/41/","German+Submarine"
"U BOAT CRUISER DEFEATED IN EPIC STRUGGLE. 11i","1918-07-19","http://newspapers.library.wales/view/4124723/4124729/63/","German+Submarine"
"r White Star Uner &quote;Arabic&quote; Sunk.","1915-08-20","http://newspapers.library.wales/view/4121398/4121402/55/","German+Submarine"
"SIR DAVID BEATTY IN NORTH SEA BATTLE.","1915-10-22","http://newspapers.library.wales/view/4121479/4121481/16/","German+Submarine"
"DEEDS OF DARING BY NAVAL OFFICERSI","1916-01-07","http://newspapers.library.wales/view/4121578/4121580/3/","German+Submarine"
"IMAJESTIC SUNK.","1915-06-04","http://newspapers.library.wales/view/4121299/4121305/69/","German+Submarine"
"NOT FEAR, BUT DISGUST. I","1915-09-17","http://newspapers.library.wales/view/3886262/3886268/69/","German+Submarine"
"Premier&apos;s Request to Farmers.","1917-03-15","http://newspapers.library.wales/view/4013677/4013678/2/","German+Submarine"
"J;&apos;&quote;, .-——— The &quote;Blockade.&quote;","1915-02-25","http://newspapers.library.wales/view/3755302/3755308/69/","German+Submarine"
"Lusitania.","1915-05-13","http://newspapers.library.wales/view/3755401/3755403/6/","German+Submarine"
"COLOFN Y PLANT.","1916-09-07","http://newspapers.library.wales/view/4020303/4020308/23/","German+Submarine"
"I NEWS OF THE WEEK. *","1916-09-01","http://newspapers.library.wales/view/4242177/4242182/39/","German+Submarine"
"11111 WAR BREVITIES.I","1915-09-10","http://newspapers.library.wales/view/4241250/4241258/39/","German+Submarine"
"r ■ I NEWS OF THE WEEK.","1917-03-09","http://newspapers.library.wales/view/4241484/4241489/31/","German+Submarine"
"i RHAYADER.","1916-02-24","http://newspapers.library.wales/view/4094031/4094039/137/","German+Submarine"
"I STEAMER TORPEDOED.","1915-01-29","http://newspapers.library.wales/view/4121137/4121143/75/","German+Submarine"
"FWLLHELI COUNTY COURT.","1917-04-13","http://newspapers.library.wales/view/4243827/4243833/103/","German+Submarine"
"I Hunting SubmarinesI","1915-03-13","http://newspapers.library.wales/view/4122971/4122974/31/","German+Submarine"
"News in a Nutshell —.—","1916-01-01","http://newspapers.library.wales/view/4123041/4123045/47/","German+Submarine"
"BRUTAL MURDER OF 39 -MEN AT SEA. I","1917-08-18","http://newspapers.library.wales/view/3979057/3979058/2/","German+Submarine"
"SMASHING THE SUBMARINE.I","1914-08-15","http://newspapers.library.wales/view/4614232/4614237/39/","German+Submarine"
"ICAERGYBI.","1916-04-04","http://newspapers.library.wales/view/4028721/4028727/41/","German+Submarine"
"I LINER OUTWITS SUBMARINE I","1916-04-21","http://newspapers.library.wales/view/4121713/4121716/34/","German+Submarine"
"ISIR ROGER -CASEMENT.","1916-04-28","http://newspapers.library.wales/view/4121722/4121728/65/","German+Submarine"
"- TORPEDOED. ..","1915-02-26","http://newspapers.library.wales/view/4121173/4121179/67/","German+Submarine"
"I*MAILBOAT ATTACKED. -","1915-02-26","http://newspapers.library.wales/view/4121173/4121179/68/","German+Submarine"
"NOT ONE SHIP SUNK IN SECOND WEEK.","1915-03-12","http://newspapers.library.wales/view/4121191/4121197/52/","German+Submarine"
"PIRATES&apos; WOMEN VICTIMS. I","1915-04-02","http://newspapers.library.wales/view/4121218/4121224/78/","German+Submarine"
"RUSSIAN AND BRITISH VESSELS SUNK IBY U31.,","1915-04-09","http://newspapers.library.wales/view/4121227/4121230/27/","German+Submarine"
"LETTERS TO THE EDITOR.","1917-08-25","http://newspapers.library.wales/view/3580724/3580727/17/","German+Submarine"
"-I Scraps.|","1915-06-12","http://newspapers.library.wales/view/3579680/3579686/105/","German+Submarine"
"THE PREMIER&apos;S I -BRACING -MESSAGE.I","1917-04-28","http://newspapers.library.wales/view/4103402/4103404/33/","German+Submarine"
"-__-_._- -W-&quote;&quote; A DECOY SHIP. I","1915-03-12","http://newspapers.library.wales/view/4098746/4098747/14/","German+Submarine"
"A LOOK AROUND! I","1915-03-29","http://newspapers.library.wales/view/4098870/4098874/65/","German+Submarine"
"Advertising","1914-08-15","http://newspapers.library.wales/view/3611241/3611245/26/","German+Submarine"
"BRITAIN&apos;S GREAT FIGHT FOR FREEDOM., —a.","1914-10-23","http://newspapers.library.wales/view/4128759/4128764/38/","German+Submarine"
"IS NOT RETALIATION THE .ONLY REMEDY? j","1915-05-07","http://newspapers.library.wales/view/4130081/4130086/30/","German+Submarine"
"!STEADY PROGRESS OF ITHE ALLIES.","1915-08-20","http://newspapers.library.wales/view/4130216/4130221/31/","German+Submarine"
"THE WAR.  --","1918-07-05","http://newspapers.library.wales/view/3679111/3679114/24/","German+Submarine"
"f OMNIBUS MOTES.","1914-11-07","http://newspapers.library.wales/view/4114257/4114263/114/","German+Submarine"
"THE NAVAL PATROL.","1918-05-11","http://newspapers.library.wales/view/3859054/3859055/2/","German+Submarine"
"- - - - _ -____ - -Pirates Attack Allan Liner.","1915-09-08","http://newspapers.library.wales/view/4118587/4118591/60/","German+Submarine"
"NOTES ON NEWS.","1915-09-03","http://newspapers.library.wales/view/4121416/4121419/24/","German+Submarine"
"! THE WAR AT SEA. I i I","1915-01-01","http://newspapers.library.wales/view/3885929/3885935/75/","German+Submarine"
"PROGRESS OF THE WAR.  ----","1915-04-02","http://newspapers.library.wales/view/3678609/3678617/93/","German+Submarine"
"¡. THE WAR.  -","1916-02-18","http://newspapers.library.wales/view/3689893/3689898/41/","German+Submarine"
"Great Progress in the Dardanelles.","1915-03-12","http://newspapers.library.wales/view/3678582/3678590/88/","German+Submarine"
"Submarine&apos;s Duel WithI Trawler,","1915-06-02","http://newspapers.library.wales/view/4118517/4118520/32/","German+Submarine"
"U.S.A. PREPARING FOR WAR m","1917-02-07","http://newspapers.library.wales/view/4103046/4103049/59/","German+Submarine"
"..... &apos;R 71a S?D i Oil Ar?4 fm-. 1.1 TO ml","1917-04-03","http://newspapers.library.wales/view/4103297/4103298/3/","German+Submarine"
"- ..----..-IBRILLIANT SUCCESSES OF THE ALLIES AT ALL FRONTS. -10","1917-02-02","http://newspapers.library.wales/view/4130432/4130437/24/","German+Submarine"
"i  !A SHEAF OF WAR STORIES.","1918-07-20","http://newspapers.library.wales/view/3859174/3859175/5/","German+Submarine"
"THE RAID OF THE U 21.","1915-02-04","http://newspapers.library.wales/view/3857506/3857508/11/","German+Submarine"
"THE PASSING WEEK","1915-09-10","http://newspapers.library.wales/view/3585340/3585344/34/","German+Submarine"
"War and Politics. i I—— t","1915-05-13","http://newspapers.library.wales/view/4093662/4093664/5/","German+Submarine"
"OUngt SHSRT STORY.! -a","1918-07-05","http://newspapers.library.wales/view/4124705/4124707/2/","German+Submarine"
"I Yr Adar Duon.","1918-10-31","http://newspapers.library.wales/view/4021311/4021316/31/","German+Submarine"
"[No title]","1917-07-19","http://newspapers.library.wales/view/4020708/4020710/10/","German+Submarine"
"Shop Dafydd y Crydd.I -I","1915-06-10","http://newspapers.library.wales/view/4019718/4019721/12/","German+Submarine"
"GERMAN DRIVKN BACK.","1914-10-03","http://newspapers.library.wales/view/4092161/4092169/78/","German+Submarine"
"&quote;SHUFFUNG ALONG.&quote; I","1915-01-30","http://newspapers.library.wales/view/4092287/4092289/19/","German+Submarine"
"II I iii STB-CNCLY RE-i IINFORCED.&quote; ——.—— I","1915-08-21","http://newspapers.library.wales/view/4092530/4092532/15/","German+Submarine"
"&apos;&quote; :i.&quote;. &apos; - THE ROYAL EDWARD. I : .———we———","1915-08-21","http://newspapers.library.wales/view/4092530/4092535/79/","German+Submarine"
"i &quote;ARABIG&quote; SHR?VCBS ———<?———","1915-08-28","http://newspapers.library.wales/view/4092539/4092541/11/","German+Submarine"
"[No title]","1915-09-04","http://newspapers.library.wales/view/4092548/4092549/4/","German+Submarine"
"OUR REPLY TO VON ITIRPITZ. -f","1915-03-06","http://newspapers.library.wales/view/4092332/4092338/96/","German+Submarine"
"TURK&apos;S POLICY.","1914-09-11","http://newspapers.library.wales/view/4097125/4097126/7/","German+Submarine"
"AGGOUNTED FOR.I ♦","1914-11-14","http://newspapers.library.wales/view/4097845/4097846/4/","German+Submarine"
"NEW ASSAULT,","1914-11-26","http://newspapers.library.wales/view/4097925/4097926/6/","German+Submarine"
"OFFICfUL NEWS. ]","1914-12-01","http://newspapers.library.wales/view/4097959/4097967/124/","German+Submarine"
"FOURTEEN VICTIMS","1915-06-05","http://newspapers.library.wales/view/4099356/4099361/76/","German+Submarine"
"￼ ￼ I II1 E ? A m- i?k t, I!I 1,_ IT I isibRi.I .-","1916-01-29","http://newspapers.library.wales/view/4100907/4100910/42/","German+Submarine"
".TONING DOWN swBw","1915-06-11","http://newspapers.library.wales/view/4099395/4099399/65/","German+Submarine"
"LUSlfllA&apos;S LAST TRIP. .—-.I&. -&quote;","1915-06-15","http://newspapers.library.wales/view/4099418/4099419/2/","German+Submarine"
"- - - - - - - - - - U BOAT LOSSES &quote;~/ i I","1915-09-08","http://newspapers.library.wales/view/4099969/4099972/56/","German+Submarine"
"VICTIMS OF PIRACY. ....... ______!","1915-02-09","http://newspapers.library.wales/view/4098523/4098531/143/","German+Submarine"
"U.S.A. -REPLY___","1916-05-09","http://newspapers.library.wales/view/4101500/4101501/3/","German+Submarine"
"IN THE SHARE OF I THE FOWLER","1916-01-08","http://newspapers.library.wales/view/4100771/4100775/73/","German+Submarine"
"IBAELEY&apos;S WARNING.","1916-05-18","http://newspapers.library.wales/view/4101542/4101545/62/","German+Submarine"
"I KING TINO AT THE i i; GROSS ROADS","1916-09-04","http://newspapers.library.wales/view/4102143/4102148/77/","German+Submarine"
"￼ SWANSEA TRADERS.! i — .— <","1915-02-24","http://newspapers.library.wales/view/4098628/4098629/13/","German+Submarine"
"7 T &quote; P, 0 w 7j-&quote;N L &apos;Ir&apos;aV&quote;hrN a TE Ulppppa IK f I I A IN-, FOURTEEN SHIPS; I","1915-02-25","http://newspapers.library.wales/view/4098635/4098640/106/","German+Submarine"
". -._-__- - -&quote;- -__- - -ALUE?HINTTO ALLIE 3 v1 ￼ ￼Y . TURKLY* .I","1914-10-26","http://newspapers.library.wales/view/4097716/4097717/3/","German+Submarine"
"....I NAVAL NEWS, i ; I","1914-10-26","http://newspapers.library.wales/view/4097716/4097721/65/","German+Submarine"
"OFFICIAL NEWS. ! i","1914-08-13","http://newspapers.library.wales/view/4096968/4096971/41/","German+Submarine"
"- -, z- - - - .- - I NEWS-IN-BRIE8 I i","1914-11-05","http://newspapers.library.wales/view/4097783/4097787/58/","German+Submarine"
"A SUPERB ACT","1916-12-23","http://newspapers.library.wales/view/4102802/4102803/3/","German+Submarine"
"pisHERMAN&apos;S FtCHT --* I","1918-07-12","http://newspapers.library.wales/view/4105292/4105297/102/","German+Submarine"
"GERMAN THREATI","1915-04-03","http://newspapers.library.wales/view/4098906/4098914/116/","German+Submarine"
"-.-..-__-_..-.-__...----TWO AMERIC ANS","1917-02-27","http://newspapers.library.wales/view/4103147/4103148/34/","German+Submarine"
"THE POSITION AT SEA.I","1918-03-08","http://newspapers.library.wales/view/4104763/4104765/38/","German+Submarine"
"Advertising","1918-03-12","http://newspapers.library.wales/view/4104778/4104781/78/","German+Submarine"
"FRENCH AERIAL ATTACK. ———0-————","1915-02-27","http://newspapers.library.wales/view/4114469/4114476/117/","German+Submarine"
"II I DOWN-DEEP.i","1918-08-22","http://newspapers.library.wales/view/4105468/4105470/29/","German+Submarine"
"A BIG PEST SUNK ,-0","1918-05-27","http://newspapers.library.wales/view/4105090/4105091/30/","German+Submarine"
"U-BOAT -.,WARFARE - 1 ..i","1918-05-30","http://newspapers.library.wales/view/4105105/4105108/55/","German+Submarine"
"I SUNK THE UNDINEI","1915-12-14","http://newspapers.library.wales/view/4100600/4100604/76/","German+Submarine"
"MR. TOWYN JONES, M.P.","1917-02-03","http://newspapers.library.wales/view/4103025/4103030/108/","German+Submarine"
"￼ S U P, V I&apos; t l? C F T I &apos;4I &quote;-f?. F I t io-l y !PfM??-?0.??-I . SUp.vmms OF THE FIERY CROSS. |","1915-07-06","http://newspapers.library.wales/view/4099564/4099570/117/","German+Submarine"
"TO-DAY&apos;S -NEWS -IN -BRIEF","1918-05-13","http://newspapers.library.wales/view/4105035/4105036/30/","German+Submarine"
"WEST COAST TOWN SHELLED","1915-08-17","http://newspapers.library.wales/view/4099836/4099841/87/","German+Submarine"
"TO-DAY&apos;S NWS IN BRrEF","1918-05-21","http://newspapers.library.wales/view/4105065/4105066/29/","German+Submarine"
"BEATING THE HUN. fe &apos;—————————","1918-05-24","http://newspapers.library.wales/view/4105080/4105081/3/","German+Submarine"
"&quote; FRIEND OF PEACE&quote; I","1917-02-27","http://newspapers.library.wales/view/4103147/4103150/72/","German+Submarine"
"IN THE BRISTOL CHANNEL 1U1 !n !?? 8a? ??s LS!-t","1915-03-09","http://newspapers.library.wales/view/4098721/4098727/126/","German+Submarine"
"~ BLOW? UP I","1917-02-10","http://newspapers.library.wales/view/4103065/4103066/9/","German+Submarine"
"FIGHTING THEI U-BOATS. ♦","1917-02-14","http://newspapers.library.wales/view/4103079/4103080/27/","German+Submarine"
"U.S. SHIP SUNK. t...&apos;&apos;","1917-02-15","http://newspapers.library.wales/view/4103089/4103090/3/","German+Submarine"
"I THE FOOD PROBLEM ■— ..—","1917-03-12","http://newspapers.library.wales/view/4103202/4103205/62/","German+Submarine"
"I A YEAR TO-DAY.","1915-06-28","http://newspapers.library.wales/view/4099505/4099509/76/","German+Submarine"
"I PIRATE OUTWITTED,","1915-07-19","http://newspapers.library.wales/view/4099651/4099654/32/","German+Submarine"
"- -__- - - - - -&apos; - SWANSEAMAN DROWKD.","1915-04-06","http://newspapers.library.wales/view/4098922/4098923/13/","German+Submarine"
"THE PIRATES&apos; VICTIMS 1","1915-07-05","http://newspapers.library.wales/view/4099557/4099559/34/","German+Submarine"
"HUNS&apos; DELUSION. I","1915-03-27","http://newspapers.library.wales/view/4114521/4114531/185/","German+Submarine"
"WE SHALL NOT iFORGET. I","1915-04-28","http://newspapers.library.wales/view/4099081/4099088/130/","German+Submarine"
"iMARKING TIE I ,","1917-04-04","http://newspapers.library.wales/view/4103302/4103305/59/","German+Submarine"
