comunidad_autonoma,provincia,poblacion,lat,lng
Castilla León,Ávila,Navas del Marqués (Las),40.60316,-4.326336
Castilla León,Ávila,Navatalgordo,40.41558,-4.872152
Castilla León,Ávila,Navatejares,40.33571,-5.530873
Castilla León,Ávila,Neila de San Miguel,40.42363,-5.651734
Castilla León,Ávila,Niharra,40.5894,-4.839691
Castilla León,Ávila,Ojos-Albos,40.7065,-4.51648
Castilla León,Ávila,Orbita,40.99851,-4.647501
Castilla León,Ávila,Oso (El),40.84169,-4.770429
Castilla León,Ávila,Padiernos,40.6211,-4.845123
Castilla León,Ávila,Pajares de Adaja,40.92365,-4.64045
Castilla León,Ávila,Palacios de Goda,41.1171,-4.783861
Castilla León,Ávila,Papatrigo,40.86782,-4.834677
Castilla León,Ávila,Parral (El),40.7973,-4.990441
Castilla León,Ávila,Pascualcobo,40.65711,-5.276952
Castilla León,Ávila,Pedro-Rodríguez,40.93684,-4.784845
Castilla León,Ávila,Pedro Bernardo,40.24287,-4.914765
Castilla León,Ávila,Peguerinos,40.62729,-4.232728
Castilla León,Ávila,Peñalba de Ávila,40.77176,-4.747359
Castilla León,Ávila,Piedrahíta,40.46339,-5.328194
Castilla León,Ávila,Piedralaves,40.31736,-4.69809
Castilla León,Ávila,Poveda,40.5669,-5.079698
Castilla León,Ávila,Poyales del Hoyo,40.17289,-5.166279
Castilla León,Ávila,Pozanco,40.8014,-4.66711
Castilla León,Ávila,Pradosegar,40.55083,-5.071213
Castilla León,Ávila,Puerto Castilla,40.28954,-5.629994
Castilla León,Ávila,Rasueros,41.0232,-5.074331
Castilla León,Ávila,Riocabado,40.8301,-4.803108
Castilla León,Ávila,Riofrío,40.54721,-4.777152
Castilla León,Ávila,Rivilla de Barajas,40.9013,-4.987929
Castilla León,Ávila,Salobral,40.61165,-4.811044
Castilla León,Ávila,Salvadiós,40.877,-5.096365
Castilla León,Ávila,San Bartolomé de Béjar,40.40808,-5.662875
Castilla León,Ávila,San Bartolomé de Corneja,40.49294,-5.385234
Castilla León,Ávila,San Bartolomé de Pinares,40.54251,-4.539612
Castilla León,Ávila,San Esteban de los Patos,40.74583,-4.624889
Castilla León,Ávila,San Esteban de Zapardiel,41.093,-4.900951
Castilla León,Ávila,San Esteban del Valle,40.27536,-4.980085
Castilla León,Ávila,San García de Ingelmos,40.76964,-5.116322
Castilla León,Ávila,San Juan de Gredos,40.36386,-5.237109
Castilla León,Ávila,San Juan de la Encinilla,40.82997,-4.838498
Castilla León,Ávila,San Juan de la Nava,40.47903,-4.682141
Castilla León,Ávila,San Juan del Molinillo,40.45938,-4.818235
Castilla León,Ávila,San Juan del Olmo,40.6527,-5.049766
Castilla León,Ávila,San Lorenzo de Tormes,40.37025,-5.48815
Castilla León,Ávila,San Martín de la Vega del Alberche,40.43062,-5.156746
Castilla León,Ávila,San Martín del Pimpollar,40.36848,-5.055604
Castilla León,Ávila,San Miguel de Corneja,40.4868,-5.287448
Castilla León,Ávila,San Miguel de Serrezuela,40.67038,-5.287457
Castilla León,Ávila,San Pascual,40.88227,-4.756086
Castilla León,Ávila,San Pedro del Arroyo,40.80069,-4.870896
Castilla León,Ávila,San Vicente de Arévalo,40.9677,-4.799979
Castilla León,Ávila,Sanchidrián,40.89338,-4.581257
Castilla León,Ávila,Sanchorreja,40.66479,-4.915372
Castilla León,Ávila,Santa Cruz de Pinares,40.54183,-4.57963
Castilla León,Ávila,Santa Cruz del Valle,40.25078,-5.003672
Castilla León,Ávila,Santa María de los Caballeros,40.38877,-5.451696
Castilla León,Ávila,Santa María del Arroyo,40.59944,-4.922258
Castilla León,Ávila,Santa María del Berrocal,40.50954,-5.406222
Castilla León,Ávila,Santa María del Cubillo,40.7425,-4.472222
Castilla León,Ávila,Santa María del Tiétar,40.30389,-4.555526
Castilla León,Ávila,Santiago del Collado,40.43356,-5.356558
Castilla León,Ávila,Santiago del Tormes,40.36666,-5.366667
Castilla León,Ávila,Santo Domingo de las Posadas,40.81218,-4.633421
Castilla León,Ávila,Santo Tomé de Zabarcos,40.78664,-4.910215
Castilla León,Ávila,Serrada (La),40.63132,-4.792297
Castilla León,Ávila,Serranillos,40.33594,-4.911497
Castilla León,Ávila,Sigeres,40.79939,-4.932576
Castilla León,Ávila,Sinlabajos,41.07727,-4.831933
Castilla León,Ávila,Solana de Ávila,40.31465,-5.615701
Castilla León,Ávila,Solana de Rioalmar,40.73724,-5.010678
Castilla León,Ávila,Solosancho,40.55363,-4.906135
Castilla León,Ávila,Sotalbo,40.54151,-4.849229
Castilla León,Ávila,Sotillo de la Adrada,40.29404,-4.585647
Castilla León,Ávila,Tiemblo (El),40.41628,-4.503831
Castilla León,Ávila,Tiñosillos,40.93408,-4.72748
Castilla León,Ávila,Tolbaños,40.75098,-4.581374
Castilla León,Ávila,Tormellas,40.30432,-5.511548
Castilla León,Ávila,Tornadizos de Ávila,40.62614,-4.615232
Castilla León,Ávila,Torre (La),40.58926,-4.965192
Castilla León,Ávila,Tórtoles,40.5609,-5.261655
Castilla León,Ávila,Umbrías,40.31298,-5.578032
Castilla León,Ávila,Vadillo de la Sierra,40.60506,-5.122006
Castilla León,Ávila,Valdecasa,40.65955,-5.012668
Castilla León,Ávila,Vega de Santa María,40.83594,-4.64183
Castilla León,Ávila,Velayos,40.84094,-4.622241
Castilla León,Ávila,Villaflor,40.7584,-4.874116
Castilla León,Ávila,Villafranca de la Sierra,40.49773,-5.230729
Castilla León,Ávila,Villanueva de Ávila,40.37959,-4.821985
Castilla León,Ávila,Villanueva de Gómez,40.88379,-4.715201
Castilla León,Ávila,Villanueva del Aceral,41.04132,-4.852352
Castilla León,Ávila,Villanueva del Campillo,40.57825,-5.179864
Castilla León,Ávila,Villar de Corneja,40.47478,-5.43251
Castilla León,Ávila,Villarejo del Valle,40.28594,-4.997665
Castilla León,Ávila,Villatoro,40.55616,-5.111281
Castilla León,Ávila,Viñegra de Moraña,40.84931,-4.922153
Castilla León,Ávila,Vita,40.81179,-5.005141
Castilla León,Ávila,Zapardiel de la Cañada,40.60593,-5.340081
Castilla León,Ávila,Zapardiel de la Ribera,40.35575,-5.328642
Castilla León,Burgos,Abajas,42.62347,-3.580227
Castilla León,Burgos,Adrada de Haza,41.59426,-3.821794
Castilla León,Burgos,Aguas Cándidas,42.71609,-3.501816
Castilla León,Burgos,Aguilar de Bureba,42.59014,-3.328738
Castilla León,Burgos,Albillos,42.27642,-3.790607
Castilla León,Burgos,Alcocero de Mola,42.47314,-3.357422
Castilla León,Burgos,Alfoz de Bricia,42.89667,-3.879167
Castilla León,Burgos,Alfoz de Quintanadueñas,42.38503,-3.734942
Castilla León,Burgos,Alfoz de Santa Gadea,42.95555,-3.950556
Castilla León,Burgos,Altable,42.60335,-3.077159
Castilla León,Burgos,Altos (Los),42.80861,-3.631667
Castilla León,Burgos,Ameyugo,42.65606,-3.061546
Castilla León,Burgos,Anguix,41.75338,-3.931955
Castilla León,Burgos,Aranda de Duero,41.67171,-3.686569
Castilla León,Burgos,Arandilla,41.73776,-3.428753
Castilla León,Burgos,Arauzo de Miel,41.86012,-3.38779
Castilla León,Burgos,Arauzo de Salce,41.81974,-3.412258
Castilla León,Burgos,Arauzo de Torre,41.79853,-3.422723
Castilla León,Burgos,Arcos,42.26453,-3.755465
Castilla León,Burgos,Arenillas de Riopisuerga,42.35673,-4.233235
Castilla León,Burgos,Arija,42.99424,-3.944695
Castilla León,Burgos,Arlanzón,42.3228,-3.458243
Castilla León,Burgos,Arraya de Oca,42.41536,-3.397841
Castilla León,Burgos,Atapuerca,42.37701,-3.507772
Castilla León,Burgos,Ausines (Los),42.22558,-3.597602
Castilla León,Burgos,Avellanosa de Muñó,41.98373,-3.824701
Castilla León,Burgos,Bahabón de Esgueva,41.86199,-3.729234
Castilla León,Burgos,Balbases (Los),42.215,-4.062593
Castilla León,Burgos,Baños de Valdearados,41.76987,-3.556313
Castilla León,Burgos,Bañuelos de Bureba,42.50111,-3.280796
Castilla León,Burgos,Barbadillo de Herreros,42.21489,-3.150055
Castilla León,Burgos,Barbadillo del Mercado,42.03931,-3.358344
Castilla León,Burgos,Barbadillo del Pez,42.11964,-3.228537
Castilla León,Burgos,Barrio de Muñó,42.17502,-4.007208
Castilla León,Burgos,Barrios de Bureba (Los),42.64565,-3.391559
Castilla León,Burgos,Barrios de Colina,42.39611,-3.459788
Castilla León,Burgos,Basconcillos del Tozo,42.70267,-3.989552
Castilla León,Burgos,Bascuñana,42.42544,-3.082017
Castilla León,Burgos,Belbimbre,42.16871,-4.012369
Castilla León,Burgos,Belorado,42.42041,-3.189796
Castilla León,Burgos,Berberana,42.91988,-3.060073
Castilla León,Burgos,Berlangas de Roa,41.6894,-3.87417
Castilla León,Burgos,Berzosa de Bureba,42.62693,-3.266128
Castilla León,Burgos,Bozoó,42.72657,-3.08537
Castilla León,Burgos,Brazacorta,41.71716,-3.367153
Castilla León,Burgos,Briviesca,42.55029,-3.323369
Castilla León,Burgos,Bugedo,42.64932,-3.017947
Castilla León,Burgos,Buniel,42.30971,-3.823738
Castilla León,Burgos,Burgos,42.34087,-3.699731
Castilla León,Burgos,Busto de Bureba,42.65941,-3.264715
Castilla León,Burgos,Cabañes de Esgueva,41.8313,-3.785393
Castilla León,Burgos,Cabezón de la Sierra,41.93455,-3.242159
Castilla León,Burgos,Caleruega,41.82503,-3.486718
Castilla León,Burgos,Campillo de Aranda,41.61026,-3.730296
Castilla León,Burgos,Campolara,42.11951,-3.427225
Castilla León,Burgos,Canicosa de la Sierra,41.93606,-3.042048
Castilla León,Burgos,Cantabrana,42.73465,-3.4672
Castilla León,Burgos,Carazo,41.96952,-3.353925
Castilla León,Burgos,Carcedo de Bureba,42.5783,-3.498399
Castilla León,Burgos,Carcedo de Burgos,42.2861,-3.623026
Castilla León,Burgos,Cardeñadijo,42.2997,-3.665262
Castilla León,Burgos,Cardeñajimeno,42.33102,-3.621846
Castilla León,Burgos,Cardeñuela Riopico,42.35997,-3.55778
Castilla León,Burgos,Carrias,42.4817,-3.283208
Castilla León,Burgos,Cascajares de Bureba,42.67904,-3.237395
Castilla León,Burgos,Cascajares de la Sierra,42.06187,-3.39957
Castilla León,Burgos,Castellanos de Castro,42.32857,-4.03372
Castilla León,Burgos,Castil de Peones,42.48307,-3.38459
Castilla León,Burgos,Castildelgado,42.43724,-3.084511
Castilla León,Burgos,Castrillo de la Reina,41.98731,-3.237118
Castilla León,Burgos,Castrillo de la Vega,41.65073,-3.781646
Castilla León,Burgos,Castrillo de Riopisuerga,42.51493,-4.252292
Castilla León,Burgos,Castrillo del Val,42.31421,-3.584872
Castilla León,Burgos,Castrillo Matajudíos,42.31054,-4.173882
Castilla León,Burgos,Castrojeriz,42.28828,-4.138836
Castilla León,Burgos,Cavia,42.28385,-3.845257
Castilla León,Burgos,Cayuela,42.27256,-3.819528
Castilla León,Burgos,Cebrecos,41.9832,-3.596634
Castilla León,Burgos,Celada del Camino,42.26265,-3.933845
Castilla León,Burgos,Cerezo de Río Tirón,42.49125,-3.135633
Castilla León,Burgos,Cerratón de Juarros,42.42218,-3.373947
Castilla León,Burgos,Ciadoncha,42.1606,-3.9348
Castilla León,Burgos,Cillaperlata,42.78268,-3.358483
Castilla León,Burgos,Cilleruelo de Abajo,41.88422,-3.795598
Castilla León,Burgos,Cilleruelo de Arriba,41.90474,-3.660519
Castilla León,Burgos,Ciruelos de Cervera,41.90557,-3.530057
Castilla León,Burgos,Cogollos,42.20072,-3.699386
Castilla León,Burgos,Condado de Treviño,42.7349,-2.74691
Castilla León,Burgos,Contreras,42.02149,-3.410147
Castilla León,Burgos,Coruña del Conde,41.76587,-3.391761
Castilla León,Burgos,Covarrubias,42.05919,-3.520237
Castilla León,Burgos,Cubillo del Campo,42.16857,-3.610348
Castilla León,Burgos,Cubo de Bureba,42.64042,-3.206735
Castilla León,Burgos,Cueva de Roa (La),41.66653,-3.939688
Castilla León,Burgos,Cuevas de San Clemente,42.12992,-3.568581
Castilla León,Burgos,Encío,42.66777,-3.084554
Castilla León,Burgos,Espinosa de Cervera,41.89632,-3.468393
Castilla León,Burgos,Espinosa de los Monteros,43.07687,-3.552301
Castilla León,Burgos,Espinosa del Camino,42.40644,-3.281149
Castilla León,Burgos,Estépar,42.2767,-3.89849
Castilla León,Burgos,Fontioso,41.94261,-3.739049
Castilla León,Burgos,Frandovínez,42.30937,-3.838241
Castilla León,Burgos,Fresneda de la Sierra Tirón,42.31503,-3.13507
Castilla León,Burgos,Fresneña,42.41425,-3.134803
Castilla León,Burgos,Fresnillo de las Dueñas,41.64692,-3.644559
Castilla León,Burgos,Fresno de Río Tirón,42.4602,-3.17496
Castilla León,Burgos,Fresno de Rodilla,42.42011,-3.485178
Castilla León,Burgos,Frías,42.76148,-3.294353
Castilla León,Burgos,Fuentebureba,42.63403,-3.234902
Castilla León,Burgos,Fuentecén,41.62859,-3.869621
Castilla León,Burgos,Fuentelcésped,41.59122,-3.640737
Castilla León,Burgos,Fuentelisendo,41.6224,-3.901975
Castilla León,Burgos,Fuentemolinos,41.60551,-3.849833
Castilla León,Burgos,Fuentenebro,41.52533,-3.75369
Castilla León,Burgos,Fuentespina,41.63168,-3.686191
Castilla León,Burgos,Galbarros,42.5279,-3.437926
Castilla León,Burgos,Gallega (La),41.89865,-3.26404
Castilla León,Burgos,Grijalba,42.42995,-4.118997
Castilla León,Burgos,Grisaleña,42.59092,-3.26404
Castilla León,Burgos,Gumiel de Izán,41.7734,-3.688242
Castilla León,Burgos,Gumiel de Mercado,41.75608,-3.802108
Castilla León,Burgos,Hacinas,41.9852,-3.28705
Castilla León,Burgos,Haza,41.62142,-3.829452
Castilla León,Burgos,Hontanas,42.31303,-4.045938
Castilla León,Burgos,Hontangas,41.58269,-3.796304
Castilla León,Burgos,Hontoria de la Cantera,42.18913,-3.643586
Castilla León,Burgos,Hontoria de Valdearados,41.74445,-3.520228
Castilla León,Burgos,Hontoria del Pinar,41.8486,-3.162302
Castilla León,Burgos,Hormazas (Las),42.515,-3.896111
Castilla León,Burgos,Hornillos del Camino,42.33831,-3.925357
Castilla León,Burgos,Horra (La),41.74088,-3.875266
Castilla León,Burgos,Hortigüela,42.0681,-3.425503
Castilla León,Burgos,Hoyales de Roa,41.65891,-3.862995
Castilla León,Burgos,Huérmeces,42.52169,-3.77164
Castilla León,Burgos,Huerta de Arriba,42.11634,-3.082139
Castilla León,Burgos,Huerta de Rey,41.83988,-3.349127
Castilla León,Burgos,Humada,42.66822,-4.083444
Castilla León,Burgos,Hurones,42.40615,-3.613922
Castilla León,Burgos,Ibeas de Juarros,42.33124,-3.535495
Castilla León,Burgos,Ibrillos,42.45407,-3.0831
Castilla León,Burgos,Iglesiarrubia,41.97432,-3.846759
Castilla León,Burgos,Iglesias,42.29795,-3.990041
Castilla León,Burgos,Isar,42.36185,-3.930288
Castilla León,Burgos,Itero del Castillo,42.28941,-4.244414
Castilla León,Burgos,Jaramillo de la Fuente,42.11487,-3.312734
Castilla León,Burgos,Jaramillo Quemado,42.08483,-3.360913
Castilla León,Burgos,Junta de Traslaloma,43.03695,-3.389445
Castilla León,Burgos,Junta de Villalba de Losa,42.93537,-3.087131
Castilla León,Burgos,Jurisdicción de Lara,42.13472,-3.449722
Castilla León,Burgos,Jurisdicción de San Zadornil,42.84143,-3.157743
Castilla León,Burgos,Lerma,42.02583,-3.75596
Castilla León,Burgos,Llano de Bureba,42.62436,-3.459093
Castilla León,Burgos,Madrigal del Monte,42.14449,-3.675512
Castilla León,Burgos,Madrigalejo del Monte,42.12458,-3.725459
Castilla León,Burgos,Mahamud,42.11988,-3.94084
Castilla León,Burgos,Mambrilla de Castrejón,41.66708,-3.984727
Castilla León,Burgos,Mambrillas de Lara,42.09437,-3.461727
Castilla León,Burgos,Mamolar,41.92689,-3.361871
Castilla León,Burgos,Manciles,42.4558,-3.944278
Castilla León,Burgos,Mazuela,42.20672,-3.918213
Castilla León,Burgos,Mecerreyes,42.0954,-3.573741
Castilla León,Burgos,Medina de Pomar,42.92837,-3.487223
Castilla León,Burgos,Melgar de Fernamental,42.40352,-4.244519
Castilla León,Burgos,Merindad de Cuesta-Urria,42.9,-3.391667
Castilla León,Burgos,Merindad de Montija,43.09207,-3.43402
Castilla León,Burgos,Merindad de Río Ubierna,42.61666,-3.65
Castilla León,Burgos,Merindad de Sotoscueva,43.05877,-3.642048
Castilla León,Burgos,Merindad de Valdeporres,43.02056,-3.768611
Castilla León,Burgos,Merindad de Valdivielso,42.82,-3.536
Castilla León,Burgos,Milagros,41.57555,-3.699167
Castilla León,Burgos,Miranda de Ebro,42.68734,-2.947593
Castilla León,Burgos,Miraveche,42.67471,-3.19961
Castilla León,Burgos,Modúbar de la Emparedada,42.26012,-3.659911
Castilla León,Burgos,Monasterio de la Sierra,42.05131,-3.193589
Castilla León,Burgos,Monasterio de Rodilla,42.45771,-3.468888
Castilla León,Burgos,Moncalvillo,41.9552,-3.199341
Castilla León,Burgos,Monterrubio de la Demanda,42.1481,-3.112634
Castilla León,Burgos,Montorio,42.58467,-3.776581
Castilla León,Burgos,Moradillo de Roa,41.55196,-3.791871
Castilla León,Burgos,Nava de Roa,41.61383,-3.965231
Castilla León,Burgos,Navas de Bureba,42.68237,-3.32677
Castilla León,Burgos,Nebreda,41.96859,-3.63392
Castilla León,Burgos,Neila,42.05984,-2.997184
Castilla León,Burgos,Olmedillo de Roa,41.78319,-3.934045
Castilla León,Burgos,Olmillos de Muñó,42.20261,-3.940343
Castilla León,Burgos,Oña,42.73478,-3.414072
Castilla León,Burgos,Oquillas,41.8317,-3.703652
Castilla León,Burgos,Orbaneja Riopico,42.36023,-3.583582
Castilla León,Burgos,Padilla de Abajo,42.40781,-4.176731
Castilla León,Burgos,Padilla de Arriba,42.43821,-4.194777
Castilla León,Burgos,Padrones de Bureba,42.7049,-3.532114
Castilla León,Burgos,Palacios de la Sierra,41.96359,-3.126263
Castilla León,Burgos,Palacios de Riopisuerga,42.34376,-4.256989
Castilla León,Burgos,Palazuelos de la Sierra,42.21181,-3.459925
Castilla León,Burgos,Palazuelos de Muñó,42.19647,-3.988374
Castilla León,Burgos,Pampliega,42.20591,-3.987587
Castilla León,Burgos,Pancorbo,42.63524,-3.110586
Castilla León,Burgos,Pardilla,41.55063,-3.710233
Castilla León,Burgos,Partido de la Sierra en Tobalina,42.71667,-3.233333
Castilla León,Burgos,Pedrosa de Duero,41.71184,-3.987098
Castilla León,Burgos,Pedrosa de Río Úrbel,42.40971,-3.821324
Castilla León,Burgos,Pedrosa del Páramo,42.44224,-3.972769
Castilla León,Burgos,Pedrosa del Príncipe,42.24924,-4.198915
Castilla León,Burgos,Peñaranda de Duero,41.68876,-3.480297
Castilla León,Burgos,Peral de Arlanza,42.07603,-4.077512
Castilla León,Burgos,Piérnigas,42.59008,-3.412804
Castilla León,Burgos,Pineda de la Sierra,42.21596,-3.29737
Castilla León,Burgos,Pineda Trasmonte,41.90881,-3.695628
Castilla León,Burgos,Pinilla de los Barruecos,41.91891,-3.305166
Castilla León,Burgos,Pinilla de los Moros,42.06802,-3.327312
Castilla León,Burgos,Pinilla Trasmonte,41.87348,-3.620033
Castilla León,Burgos,Poza de la Sal,42.66542,-3.501162
Castilla León,Burgos,Prádanos de Bureba,42.5023,-3.347642
Castilla León,Burgos,Pradoluengo,42.3237,-3.200787
Castilla León,Burgos,Presencio,42.18675,-3.901966
Castilla León,Burgos,Puebla de Arganzón (La),42.76628,-2.831537
Castilla León,Burgos,Puentedura,42.04167,-3.582952
Castilla León,Burgos,Quemada,41.70045,-3.574928
Castilla León,Burgos,Quintana del Pidio,41.7596,-3.751569
Castilla León,Burgos,Quintanabureba,42.58692,-3.366666
Castilla León,Burgos,Quintanaélez,42.6687,-3.299189
Castilla León,Burgos,Quintanaortuño,42.44994,-3.683778
Castilla León,Burgos,Quintanapalla,42.40835,-3.534245
Castilla León,Burgos,Quintanar de la Sierra,41.98133,-3.040702
Castilla León,Burgos,Quintanavides,42.48142,-3.424978
Castilla León,Burgos,Quintanilla de la Mata,41.98862,-3.76779
Castilla León,Burgos,Quintanilla del Agua y Tordueles,42.0411,-3.652041
Castilla León,Burgos,Quintanilla del Coco,41.97923,-3.516723
Castilla León,Burgos,Quintanilla San García,42.54919,-3.193922
Castilla León,Burgos,Quintanilla Vivar,42.41479,-3.690509
Castilla León,Burgos,Quintanillas (Las),42.37259,-3.843971
Castilla León,Burgos,Rabanera del Pinar,41.89267,-3.19425
Castilla León,Burgos,Rábanos,42.3198,-3.270114
Castilla León,Burgos,Rabé de las Calzadas,42.34017,-3.83422
Castilla León,Burgos,Rebolledo de la Torre,42.68719,-4.227346
Castilla León,Burgos,Redecilla del Camino,42.43816,-3.065058
Castilla León,Burgos,Redecilla del Campo,42.46679,-3.115167
Castilla León,Burgos,Regumiel de la Sierra,41.95593,-2.987816
Castilla León,Burgos,Reinoso,42.51133,-3.381955
Castilla León,Burgos,Retuerta,42.02995,-3.507748
Castilla León,Burgos,Revilla del Campo,42.21154,-3.5374
Castilla León,Burgos,Revilla Vallejera,42.14722,-4.134238
Castilla León,Burgos,Revilla y Ahedo (La),41.99827,-3.351927
Castilla León,Burgos,Revillarruz,42.23075,-3.6538
Castilla León,Burgos,Rezmondo,42.51596,-4.238618
Castilla León,Burgos,Riocavado de la Sierra,42.15218,-3.198172
Castilla León,Burgos,Roa,41.69711,-3.928005
Castilla León,Burgos,Rojas,42.57769,-3.4409
Castilla León,Burgos,Royuela de Río Franco,41.99681,-3.956869
Castilla León,Burgos,Rubena,42.38781,-3.574296
Castilla León,Burgos,Rublacedo de Abajo,42.55323,-3.502227
Castilla León,Burgos,Rucandio,42.75172,-3.54248
Castilla León,Burgos,Salas de Bureba,42.69194,-3.473988
Castilla León,Burgos,Salas de los Infantes,42.02327,-3.286438
Castilla León,Burgos,Saldaña de Burgos,42.25925,-3.697733
Castilla León,Burgos,Salinillas de Bureba,42.55315,-3.386741
Castilla León,Burgos,San Adrián de Juarros,42.2742,-3.475125
Castilla León,Burgos,San Juan del Monte,41.6844,-3.521135
Castilla León,Burgos,San Mamés de Burgos,42.33744,-3.794107
Castilla León,Burgos,San Martín de Rubiales,41.64256,-3.993453
